# ts: 1780645948.2026622
基金代码,基金简称,基金类型,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
002935,泰康恒泰回报混合C,混合型,2026-06-04,1.2371,1.5904,-0.1,0.5,0.41,1.58,5.39,12.2,15.78,16.84,5.1,68.21,0.00%
001782,九泰久益混合A,混合型,2026-06-04,2.447,2.581,0.29,1.41,-4.93,-9.9,-5.78,12.2,11.53,8.18,-5.38,176.69,0.15%
005082,诺德量化蓝筹增强混合A,混合型,2026-06-04,1.1679,1.1679,-1.74,-2.98,-5.32,-5.46,-0.36,12.19,28.67,16.45,-3.44,16.75,0.10%
013010,万家港股通精选混合C,混合型,2026-06-04,0.9955,0.9955,0.02,-0.02,0.71,-5.17,-7.29,12.19,37.5,32.79,-7.06,-0.45,0.00%
002425,金鹰元禧混合C,混合型,2026-06-04,1.6165,2.1165,-0.08,-0.04,0.65,1.08,6.7,12.18,18.13,15.6,4.79,134.79,0.00%
004406,国寿安保稳寿混合C,混合型,2026-06-04,1.2446,1.5931,0.27,-0.91,3.76,3.49,8.66,12.18,18.86,22.41,6.74,71.84,0.00%
015161,南方宝嘉混合C,混合型,2026-06-04,1.1736,1.1736,-0.23,0.39,-0.53,0.38,6.02,12.17,18.47,20.17,4.1,17.36,0.00%
011097,达诚宜创精选混合A,混合型,2026-06-04,0.6813,0.6813,-0.26,2.02,-3.28,-3.11,2.34,12.15,6.79,3.21,4.4,-31.87,0.15%
005076,创金合信优选回报灵活配置混合,混合型,2026-06-04,0.678,1.375,-0.32,-0.86,-2.25,-5.03,5.2,12.14,8.0,-22.66,0.74,17.07,0.12%
007484,信澳核心科技混合A,混合型,2026-06-04,1.5431,2.183,-1.17,-2.78,-1.24,-0.78,1.45,12.14,56.69,3.68,-3.56,115.41,0.15%
006052,鹏扬核心价值灵活配置C,混合型,2026-06-04,1.7403,1.7403,-1.4,1.05,-6.22,-5.44,-3.0,12.13,19.49,-5.12,-2.15,74.03,0.00%
012833,交银鸿信一年持有期混合A,混合型,2026-06-04,1.179,1.179,0.14,-0.8,1.31,3.47,6.7,12.13,15.51,19.65,6.04,17.9,0.10%
009515,中欧真益稳健一年混合A,混合型,2026-06-04,1.1876,1.1876,0.16,-0.01,0.3,0.96,4.49,12.11,15.21,13.18,3.35,18.76,0.06%
012956,国寿安保稳盛6个月持有混合C,混合型,2026-06-04,1.2276,1.2276,0.16,0.1,1.37,1.7,4.24,12.11,18.52,19.82,3.14,22.76,0.00%
001504,南方利淘C,混合型,2026-06-04,1.8369,1.8369,-0.08,0.17,0.87,2.96,6.06,12.1,14.78,17.15,4.71,82.23,0.00%
005083,诺德量化蓝筹增强混合C,混合型,2026-06-04,1.172,1.172,-1.74,-2.98,-5.32,-5.47,-0.39,12.1,28.47,16.18,-3.47,17.16,0.00%
021995,南华丰睿量化选股混合A,混合型,2026-06-04,1.1534,1.1534,-1.42,-1.9,-4.95,-7.92,-1.8,12.08,nan,nan,-4.15,15.34,0.15%
013980,光大恒鑫混合A,混合型,2026-06-04,1.1849,1.1849,-0.55,-2.01,-2.36,-3.4,1.49,12.07,31.17,23.43,-0.29,18.49,0.08%
011064,南方誉享一年持有期混合A,混合型,2026-06-04,1.1939,1.1939,-0.2,0.18,1.09,3.41,6.82,12.06,15.67,18.47,5.24,19.39,0.10%
017648,信澳聚优智选混合A,混合型,2026-06-04,1.1521,1.1521,-1.06,-3.35,-2.46,-1.0,2.5,12.06,55.71,4.97,-2.72,15.21,0.15%
018010,长盛电子信息产业混合C,混合型,2026-06-04,1.4532,1.4532,0.06,-1.01,0.32,0.42,-2.14,12.04,26.38,-8.81,-2.02,-3.93,0.00%
015565,大成弘远回报一年持有混合C,混合型,2026-06-04,1.3068,1.3668,-0.41,-0.05,-2.02,-1.9,1.55,12.03,28.38,30.34,1.74,38.33,0.00%
270002,广发稳健增长混合A,混合型,2026-06-04,1.6855,4.7455,-0.38,-1.0,-1.87,-2.93,3.31,12.02,13.35,12.25,1.07,1210.19,0.15%
007569,南方安福混合C,混合型,2026-06-04,1.2262,1.4423,0.15,-1.48,3.2,8.48,10.76,12.02,15.24,12.69,9.86,39.34,0.00%
011710,中欧睿泽混合A,混合型,2026-06-04,0.7996,0.7996,-0.81,-1.74,0.28,-1.13,4.1,12.02,16.09,-16.52,3.9,-20.04,0.15%
017416,中泰元和价值精选混合C,混合型,2026-06-04,1.1597,1.1597,-0.95,1.17,-1.86,-2.01,1.46,12.01,15.39,24.03,3.11,15.97,0.00%
001724,申万菱信多策略灵活配置混合C,混合型,2026-06-04,2.225,2.331,-1.59,-3.39,-8.7,-2.92,0.86,11.98,90.17,43.55,0.72,139.85,0.00%
013676,兴银兴慧一年持有混合A,混合型,2026-06-04,1.2322,1.2322,-0.39,-0.32,-1.73,-0.88,3.67,11.98,24.79,21.03,1.4,23.22,0.10%
001838,国投瑞银国家安全混合A,混合型,2026-06-04,1.1646,1.3436,-0.33,-6.22,-11.0,-20.45,3.73,11.97,21.49,7.98,-9.36,33.81,0.15%
014598,永赢合享混合发起A,混合型,2026-06-04,1.3145,1.3145,-1.24,-1.59,-3.3,-1.49,4.59,11.97,22.9,16.07,3.61,31.45,0.08%
015017,国泰融丰外延增长混合(LOF)C,混合型,2026-06-04,1.2999,1.2999,-0.18,-1.89,-0.83,-0.3,1.82,11.97,16.89,13.34,0.34,12.68,0.00%
020802,易方达红利混合C,混合型,2026-06-04,1.2008,1.2758,-0.22,2.17,-0.33,0.87,0.18,11.97,nan,nan,2.77,28.39,0.00%
015218,鹏扬成长领航混合C,混合型,2026-06-04,0.9891,0.9891,2.02,-3.46,3.66,12.81,7.12,11.95,17.41,7.64,9.7,-1.09,0.00%
019343,富国价值发现混合C,混合型,2026-06-04,1.1948,1.1948,-0.83,0.21,-3.25,-10.36,-3.19,11.95,8.23,nan,-2.03,19.48,0.00%
162414,华宝新机遇混合(LOF)A,混合型,2026-06-04,1.9457,1.9457,-0.21,-0.02,1.92,3.5,4.71,11.94,16.41,19.43,3.92,94.57,0.15%
001844,九泰久益混合C,混合型,2026-06-04,2.318,2.452,0.26,1.4,-4.96,-9.95,-5.89,11.93,11.12,7.51,-5.43,162.19,0.00%
040020,华安升级主题混合A,混合型,2026-06-04,1.804,2.304,-1.8,-2.8,-9.62,-10.2,-0.17,11.91,7.96,-3.94,-1.74,160.86,0.15%
009841,东财量化精选混合C,混合型,2026-06-04,0.81,0.81,-1.69,-5.01,-11.54,-7.26,0.78,11.91,17.66,9.7,0.07,-19.0,0.00%
016563,金鹰红利价值混合C,混合型,2026-06-04,2.2371,2.8451,-1.02,-4.14,-5.94,-9.34,-2.57,11.91,34.0,17.37,-4.19,53.72,0.00%
006768,华安沪港深优选混合,混合型,2026-06-04,1.2399,1.2399,-0.9,-1.51,-2.36,0.67,-3.16,11.9,56.73,26.66,-0.96,23.99,0.15%
290006,泰信蓝筹精选混合,混合型,2026-06-04,1.5478,2.0255,-1.32,-0.54,-7.84,-8.13,-0.42,11.88,15.67,5.83,-2.24,134.38,0.15%
020058,银河高端装备混合发起式C,混合型,2026-06-04,1.3338,1.3338,-0.46,-7.83,-7.38,-7.84,-5.98,11.88,24.99,nan,-9.22,33.38,0.00%
020645,南方智弘混合A,混合型,2026-06-04,1.4212,1.4212,-1.82,-2.98,-1.35,-7.65,-0.08,11.88,nan,nan,-3.69,42.12,0.15%
001540,浙商汇金转型驱动,混合型,2026-06-04,1.036,1.036,0.0,-9.6,-6.41,-12.2,1.17,11.88,21.45,-7.25,-1.15,3.6,0.15%
010725,鹏华安享一年持有期混合A,混合型,2026-06-04,1.2307,1.2307,0.33,-0.44,3.26,4.2,6.87,11.87,17.53,17.77,5.48,23.07,0.08%
013677,兴银兴慧一年持有混合C,混合型,2026-06-04,1.2265,1.2265,-0.39,-0.32,-1.74,-0.91,3.62,11.87,24.53,20.67,1.36,22.65,0.00%
003026,安信新价值混合A,混合型,2026-06-04,2.0465,2.0965,-0.04,-0.01,0.7,0.64,5.05,11.86,20.54,29.22,3.63,113.59,0.08%
163503,天治核心成长混合(LOF),混合型,2026-06-04,0.4626,2.3185,-0.24,-1.91,-0.15,9.62,5.52,11.85,2.71,-13.77,8.29,178.14,0.15%
003513,中邮消费升级灵活配置混合A,混合型,2026-06-04,1.389,1.389,-0.57,-0.93,-2.11,2.43,4.59,11.84,19.13,-13.67,-0.79,38.9,0.15%
009849,安信稳健聚申一年持有期混合A,混合型,2026-06-04,1.313,1.5302,-0.28,1.44,-0.46,-0.59,3.64,11.84,16.53,28.02,4.86,58.36,1.00%
003144,华宝新机遇混合(LOF)C,混合型,2026-06-04,1.9265,1.9265,-0.21,-0.02,1.92,3.48,4.64,11.82,16.17,19.06,3.87,82.07,0.00%
161131,易方达科润混合(LOF),混合型,2026-06-04,0.9776,0.9776,1.09,0.71,9.5,9.09,3.69,11.82,19.63,6.0,3.88,-2.24,0.15%
021248,兴全红利混合C,混合型,2026-06-04,1.1754,1.2282,-0.52,1.65,-2.42,-0.82,3.15,11.75,nan,nan,3.48,23.52,0.00%
013914,大成红利优选一年持有混合发起A,混合型,2026-06-04,1.3915,1.3915,-0.14,-1.16,-4.57,-2.06,-0.73,11.74,53.45,32.2,-3.55,39.15,0.15%
010547,博时恒进持有期混合A,混合型,2026-06-04,1.1925,1.1925,0.35,0.34,2.15,3.13,7.17,11.73,14.65,14.31,5.47,19.25,0.08%
011747,南方誉浦一年持有混合C,混合型,2026-06-04,1.1283,1.1283,-0.12,0.29,0.98,2.64,5.07,11.71,14.64,15.12,4.05,12.83,0.00%
021795,广发稳信六个月持有期混合A,混合型,2026-06-04,1.118,1.118,0.36,0.06,3.23,5.85,8.73,11.7,nan,nan,7.02,11.8,0.08%
013777,中泰兴为价值精选混合C,混合型,2026-06-04,1.1952,1.1952,-0.94,1.16,-1.98,-2.11,1.17,11.69,13.52,22.27,2.85,19.52,0.00%
014215,光大核心资产混合C,混合型,2026-06-04,0.9971,0.9971,0.42,-1.95,2.28,7.08,5.76,11.68,12.45,6.6,5.67,-0.29,0.00%
012834,交银鸿信一年持有期混合C,混合型,2026-06-04,1.1564,1.1564,0.14,-0.81,1.26,3.35,6.49,11.68,14.59,18.21,5.87,15.64,0.00%
017265,招商瑞成1年持有期混合A,混合型,2026-06-04,1.1786,1.1786,0.05,-0.07,-1.36,-1.69,2.06,11.68,14.73,nan,1.48,17.86,0.12%
013981,光大恒鑫混合C,混合型,2026-06-04,1.1636,1.1636,-0.54,-2.01,-2.4,-3.49,1.29,11.66,30.17,22.0,-0.46,16.36,0.00%
002388,天弘裕利灵活配置混合A,混合型,2026-06-04,1.2575,1.2668,-0.13,-0.07,-0.29,0.53,5.75,11.64,16.52,3.94,4.54,26.91,0.10%
003027,安信新价值混合C,混合型,2026-06-04,2.0052,2.0552,-0.04,-0.01,0.68,0.59,4.95,11.64,20.06,28.45,3.54,109.32,0.00%
011018,景顺长城安泽回报一年持有混合A,混合型,2026-06-04,1.4392,1.4392,-0.21,0.1,-2.27,-1.57,2.64,11.64,17.72,31.42,2.27,43.92,0.12%
015034,泰信优势领航混合A,混合型,2026-06-04,0.9553,0.9553,-2.52,-2.62,-3.09,-1.32,-5.14,11.64,24.66,-3.75,-9.89,-4.47,0.15%
004005,东方民丰回报赢安混合A,混合型,2026-06-04,1.1018,1.1882,1.08,-2.49,3.86,-2.09,11.01,11.61,14.94,13.2,-3.28,18.95,0.06%
011065,南方誉享一年持有期混合C,混合型,2026-06-04,1.1695,1.1695,-0.2,0.18,1.05,3.31,6.61,11.61,14.75,17.06,5.06,16.95,0.00%
009326,广发稳健增长混合C,混合型,2026-06-04,1.648,1.7462,-0.38,-1.02,-1.91,-3.03,3.1,11.58,12.45,10.91,0.9,9.3,0.00%
010457,广发睿鑫混合A,混合型,2026-06-04,0.8101,0.8101,-2.96,-0.8,-7.34,-5.45,-7.74,11.58,15.48,7.6,-7.72,-18.99,0.15%
021015,长江旭日混合A,混合型,2026-06-04,1.3331,1.3331,-0.74,-1.1,-1.3,-4.56,-5.17,11.58,nan,nan,-4.53,33.31,0.15%
011098,达诚宜创精选混合C,混合型,2026-06-04,0.6632,0.6632,-0.27,2.02,-3.32,-3.24,2.09,11.57,5.72,1.66,4.16,-33.68,0.00%
009223,宝盈现代服务业混合A,混合型,2026-06-04,1.2278,1.2278,-0.49,-0.73,-1.29,26.63,2.68,11.56,43.4,47.86,12.2,22.78,0.15%
005956,易方达鑫转添利混合C,混合型,2026-06-04,1.9845,1.9845,0.24,0.1,0.87,2.95,7.96,11.55,15.08,20.27,6.44,98.45,0.00%
012292,泰康鼎泰一年持有期混合A,混合型,2026-06-04,1.1507,1.1507,0.87,0.87,6.98,10.33,9.79,11.55,14.11,16.2,9.8,15.07,0.10%
014599,永赢合享混合发起C,混合型,2026-06-04,1.2924,1.2924,-1.24,-1.61,-3.34,-1.59,4.41,11.54,22.01,14.77,3.46,29.24,0.00%
018709,交银悦信精选混合C,混合型,2026-06-04,1.164,1.164,-0.25,-0.25,-0.72,3.28,-1.35,11.54,22.98,nan,1.62,16.4,0.00%
004495,博时量化平衡混合A,混合型,2026-06-04,1.5082,1.6748,-0.23,-0.38,-0.44,2.45,5.17,11.53,18.94,14.7,4.13,69.06,0.15%
005997,天弘裕利灵活配置混合C,混合型,2026-06-04,1.1321,1.1321,-0.13,-0.07,-0.3,0.5,5.7,11.53,16.29,3.62,4.5,13.21,0.00%
008404,华泰紫金泰盈混合A,混合型,2026-06-04,1.4664,1.4664,0.02,-1.45,-3.09,-5.42,0.04,11.52,14.4,15.02,-1.62,46.64,0.12%
021996,南华丰睿量化选股混合C,混合型,2026-06-04,1.1442,1.1442,-1.42,-1.91,-5.0,-8.04,-2.05,11.52,nan,nan,-4.35,14.42,0.00%
023096,中邮消费升级灵活配置混合C,混合型,2026-06-04,1.384,1.384,-0.5,-0.86,-2.12,2.37,4.45,11.52,nan,nan,-0.86,25.93,0.00%
022211,人保红利智享混合A,混合型,2026-06-04,1.1557,1.1557,-0.73,2.19,-3.12,-2.65,2.03,11.52,nan,nan,2.68,15.57,0.15%
540004,汇丰晋信2026周期混合,混合型,2026-06-04,3.5888,4.2088,-0.39,-0.22,-1.89,-2.54,0.95,11.49,14.94,20.2,-0.11,464.76,0.075%
009263,华宝红利精选混合A,混合型,2026-06-04,1.4279,1.6279,-0.83,1.77,-3.14,-3.78,2.53,11.49,17.85,32.14,2.5,69.0,0.15%
020004,中欧臻选成长混合发起A,混合型,2026-06-04,1.0908,1.0908,-1.34,0.39,-11.77,-12.53,-6.61,11.48,5.05,nan,-8.1,9.08,0.15%
013765,平安恒泰1年持有混合A,混合型,2026-06-04,1.0767,1.0767,0.21,-0.22,1.12,2.38,6.31,11.47,12.92,12.45,3.77,7.67,0.10%
018203,信澳核心科技混合C,混合型,2026-06-04,1.5087,1.5087,-1.17,-2.79,-1.3,-0.93,1.13,11.47,54.55,1.52,-3.81,-0.87,0.00%
012137,景顺长城安瑞混合A,混合型,2026-06-04,1.3174,1.3174,-0.18,0.08,-2.23,-1.54,2.46,11.46,18.4,30.75,2.08,31.75,0.10%
004900,财通资管鑫锐混合A,混合型,2026-06-04,1.7716,1.7716,-0.25,-1.74,1.91,6.31,8.22,11.44,14.91,10.11,7.58,77.16,0.12%
009516,中欧真益稳健一年混合C,混合型,2026-06-04,1.1455,1.1455,0.16,-0.02,0.24,0.8,4.17,11.44,13.83,11.15,3.09,14.55,0.00%
009909,嘉实动力先锋混合A,混合型,2026-06-04,0.9124,0.9124,-2.32,-4.38,-13.58,-3.49,-7.29,11.42,57.23,26.86,-6.65,-8.76,0.15%
010726,鹏华安享一年持有期混合C,混合型,2026-06-04,1.2042,1.2042,0.32,-0.45,3.21,4.09,6.65,11.42,16.6,16.36,5.29,20.42,0.00%
210010,金鹰灵活配置混合A,混合型,2026-06-04,1.7021,2.1305,0.09,-0.26,2.92,4.46,7.02,11.39,16.85,13.47,6.03,137.91,0.08%
006952,中银景元回报混合,混合型,2026-06-04,1.3903,1.4103,-0.73,-1.1,-4.74,-5.88,-4.88,11.39,16.68,11.22,-5.54,41.78,0.12%
007393,上银未来生活灵活配置混合A,混合型,2026-06-04,1.4107,1.4107,1.17,-5.21,-8.44,-11.92,-11.4,11.39,31.01,26.99,-16.4,41.07,0.15%
002189,农银汇理国企改革混合,混合型,2026-06-04,2.2969,2.2969,-0.89,-1.58,-6.05,-6.51,-0.4,11.38,11.44,8.64,-3.85,129.69,0.15%
009156,海富通富泽混合A,混合型,2026-06-04,1.2785,1.2785,-0.12,0.22,-0.05,0.65,3.73,11.38,17.46,19.66,3.3,27.85,0.06%
012443,招商瑞鸿6个月持有混合A,混合型,2026-06-04,1.1436,1.1436,0.39,0.02,2.55,2.84,7.98,11.38,14.21,17.53,6.82,14.36,0.10%
014976,华安升级主题混合C,混合型,2026-06-04,1.762,1.762,-1.78,-2.76,-9.64,-10.29,-0.45,11.38,6.72,-5.62,-1.89,-14.55,0.00%
017649,信澳聚优智选混合C,混合型,2026-06-04,1.1288,1.1288,-1.06,-3.36,-2.52,-1.16,2.19,11.38,53.83,3.08,-2.97,12.88,0.00%
013623,湘财周期轮动一年持有混合,混合型,2026-06-04,0.8937,0.8937,-1.22,-0.73,-6.73,-8.43,-0.56,11.36,16.34,7.2,-1.23,-10.63,0.15%
519050,海富通安颐收益混合A,混合型,2026-06-04,1.4378,2.0368,-0.13,0.1,0.0,0.76,4.48,11.34,14.88,15.62,3.66,122.22,0.15%
018626,富国兴享回报6个月持有期混合A,混合型,2026-06-04,1.2083,1.2083,0.26,0.28,2.29,2.79,9.64,11.34,20.76,nan,7.57,20.83,0.10%
000554,南方中国梦灵活配置混合A,混合型,2026-06-04,2.4697,2.4697,-0.63,-4.52,-5.66,-4.85,-4.39,11.33,19.73,10.16,-5.7,146.97,0.15%
519229,海富通欣享灵活配置混合A,混合型,2026-06-04,1.3045,1.6828,-0.36,-0.24,0.46,2.72,2.77,11.33,24.29,21.27,1.58,81.96,0.08%
004006,东方民丰回报赢安混合C,混合型,2026-06-04,1.0974,1.1586,1.09,-2.49,3.83,-2.16,10.85,11.33,14.3,12.23,-3.4,15.88,0.00%
017941,国投瑞银国家安全混合C,混合型,2026-06-04,1.1423,1.1623,-0.34,-6.23,-11.06,-20.57,3.42,11.3,20.06,6.04,-9.59,1.24,0.00%
393001,中海优势精选灵活配置混合,混合型,2026-06-04,1.469,1.905,-1.08,0.14,-3.23,-4.24,2.73,11.29,20.48,24.41,-1.74,103.89,0.15%
008405,华泰紫金泰盈混合C,混合型,2026-06-04,1.4478,1.4478,0.02,-1.46,-3.11,-5.48,-0.07,11.28,13.95,14.32,-1.72,44.78,0.00%
010548,博时恒进持有期混合C,混合型,2026-06-04,1.1664,1.1664,0.34,0.34,2.11,3.03,6.96,11.28,13.74,12.94,5.29,16.64,0.00%
021796,广发稳信六个月持有期混合C,混合型,2026-06-04,1.1109,1.1109,0.35,0.05,3.2,5.74,8.52,11.26,nan,nan,6.83,11.09,0.00%
023560,富达创新驱动混合发起A,混合型,2026-06-04,1.1153,1.1153,-0.26,-8.95,-9.77,-14.21,-0.99,11.26,nan,nan,-13.57,11.53,0.15%
012193,泓德睿诚混合A,混合型,2026-06-04,0.7851,0.7851,-1.05,1.19,-4.7,-7.37,-2.75,11.25,24.94,7.8,-4.88,-21.49,0.15%
012586,南方港股创新视野一年持有混合A,混合型,2026-06-04,1.6081,1.6081,-0.81,-0.97,1.54,-1.08,5.87,11.25,59.96,70.58,9.18,60.81,0.15%
020646,南方智弘混合C,混合型,2026-06-04,1.406,1.406,-1.82,-2.99,-1.42,-7.8,-0.34,11.25,nan,nan,-3.9,40.6,0.00%
011078,诺德品质消费6个月持有混合,混合型,2026-06-04,0.7128,0.7128,-1.7,-0.57,-6.11,-5.41,-3.57,11.24,8.74,3.62,-4.62,-28.72,0.15%
002339,海富通安颐收益混合C,混合型,2026-06-04,1.4602,2.0652,-0.13,0.1,-0.01,0.73,4.43,11.23,14.65,15.27,3.61,67.24,0.15%
017266,招商瑞成1年持有期混合C,混合型,2026-06-04,1.163,1.163,0.04,-0.08,-1.4,-1.79,1.86,11.23,13.6,nan,1.31,16.3,0.00%
210011,金鹰灵活配置混合C,混合型,2026-06-04,1.5521,1.9558,0.09,-0.26,2.9,4.42,6.94,11.22,16.5,12.95,5.97,114.87,0.00%
519228,海富通欣享灵活配置混合C,混合型,2026-06-04,1.3462,1.7329,-0.36,-0.24,0.46,2.71,2.73,11.22,24.09,20.94,1.55,84.79,0.00%
004901,财通资管鑫锐混合C,混合型,2026-06-04,1.7384,1.7384,-0.25,-1.75,1.89,6.26,8.11,11.21,14.46,9.46,7.49,73.84,0.12%
010996,招商品质升级混合A,混合型,2026-06-04,0.7707,0.7707,-0.94,1.31,-6.79,-8.47,-0.7,11.2,25.26,9.96,-2.38,-22.93,0.15%
023602,泰信优势领航混合C,混合型,2026-06-04,0.951,0.951,-2.52,-2.63,-3.14,-1.43,-5.33,11.2,nan,nan,-10.05,9.56,0.00%
011019,景顺长城安泽回报一年持有混合C,混合型,2026-06-04,1.4093,1.4093,-0.21,0.09,-2.31,-1.67,2.43,11.19,16.75,29.83,2.1,40.93,0.00%
005644,广发沪港深龙头混合,混合型,2026-06-04,0.6989,0.6989,-0.74,2.37,-3.19,-2.06,-3.37,11.18,14.39,-5.95,-1.31,-30.11,0.15%
013769,博时稳益9个月持有混合A,混合型,2026-06-04,1.2544,1.2544,0.26,0.56,1.03,3.54,4.94,11.18,19.01,25.06,4.39,25.44,0.08%
000526,国泰浓益灵活配置混合A,混合型,2026-06-04,1.533,1.94,-0.45,-0.84,-2.42,-2.67,-1.29,11.17,19.39,18.84,-1.41,108.99,0.08%
008869,大成恒享混合A,混合型,2026-06-04,1.3166,1.3166,0.6,-2.45,-0.86,2.57,2.98,11.17,31.94,28.6,0.83,31.66,0.10%
009618,交银启汇混合A,混合型,2026-06-04,0.9645,0.9645,-0.24,-0.35,-0.35,3.61,-0.44,11.14,20.97,4.62,1.9,-3.55,0.15%
009880,安信成长动力一年持有混合,混合型,2026-06-04,1.3255,1.3255,0.21,0.94,11.62,10.16,3.76,11.14,22.3,21.54,5.95,32.55,0.15%
010458,广发睿鑫混合C,混合型,2026-06-04,0.7933,0.7933,-2.97,-0.81,-7.39,-5.55,-7.94,11.14,14.54,6.3,-7.88,-20.67,0.00%
002059,国泰浓益灵活配置混合C,混合型,2026-06-04,2.806,3.656,-0.43,-0.81,-2.43,-2.7,-1.3,11.13,19.2,18.7,-1.47,211.38,0.08%
011711,中欧睿泽混合C,混合型,2026-06-04,0.77,0.77,-0.81,-1.76,0.21,-1.32,3.69,11.13,14.23,-18.51,3.54,-23.0,0.00%
021016,长江旭日混合C,混合型,2026-06-04,1.3234,1.3234,-0.74,-1.1,-1.33,-4.65,-5.36,11.13,nan,nan,-4.7,32.34,0.00%
012293,泰康鼎泰一年持有期混合C,混合型,2026-06-04,1.1304,1.1304,0.87,0.87,6.94,10.22,9.58,11.11,13.22,14.82,9.62,13.04,0.00%
014767,景顺长城华城稳健6个月持有期混合A,混合型,2026-06-04,1.3091,1.3091,-0.43,0.02,-1.93,-2.41,1.44,11.1,14.57,28.02,0.98,30.92,0.08%
013915,大成红利优选一年持有混合发起C,混合型,2026-06-04,1.3624,1.3624,-0.15,-1.17,-4.63,-2.2,-1.02,11.09,51.66,29.86,-3.79,36.24,0.00%
021147,财通华臻量化选股混合A,混合型,2026-06-04,1.174,1.174,-0.58,-0.73,-5.9,-10.1,-3.83,11.08,18.97,nan,-6.35,17.39,0.15%
022212,人保红利智享混合C,混合型,2026-06-04,1.148,1.148,-0.73,2.18,-3.16,-2.75,1.83,11.06,nan,nan,2.51,14.8,0.00%
023603,泰信优势领航混合D,混合型,2026-06-04,0.9498,0.9498,-2.52,-2.63,-3.15,-1.45,-5.39,11.04,nan,nan,-10.09,9.42,0.00%
014926,景顺长城安瑞混合C,混合型,2026-06-04,1.2974,1.2974,-0.18,0.08,-2.27,-1.63,2.25,11.02,17.4,29.12,1.92,29.75,0.00%
011155,金鹰责任投资混合A,混合型,2026-06-04,0.5425,0.7383,1.82,1.84,7.64,12.55,0.39,11.01,14.31,-13.6,8.48,-35.19,0.15%
014573,东方红锦弘甄选两年持有混合,混合型,2026-06-04,1.0775,1.0775,-0.43,-0.25,-0.95,0.64,-0.5,11.01,18.94,15.75,-0.05,7.75,1.00%
160916,大成优选混合(LOF)A,混合型,2026-06-04,4.247,3.676,-1.26,-2.57,-6.88,-4.0,-2.32,11.0,12.35,18.93,-2.73,409.23,0.15%
009224,宝盈现代服务业混合C,混合型,2026-06-04,1.1915,1.1915,-0.5,-0.74,-1.34,26.46,2.41,11.0,41.96,45.55,11.95,19.15,0.00%
010841,华宝红利精选混合C,混合型,2026-06-04,1.3966,1.5966,-0.84,1.77,-3.18,-3.88,2.3,11.0,16.4,29.89,2.3,35.0,0.00%
007415,南方致远混合A,混合型,2026-06-04,1.5658,1.5658,-0.05,-0.03,0.35,1.83,5.41,10.99,14.03,18.59,4.19,56.58,0.12%
011518,嘉实价值臻选混合A,混合型,2026-06-04,0.976,0.976,-1.06,1.77,-5.52,-10.2,-4.26,10.97,14.49,22.88,-4.45,-2.4,0.15%
012195,万家瑞泽回报一年持有混合,混合型,2026-06-04,1.1912,1.1912,-0.04,0.08,0.56,2.32,4.19,10.96,15.37,18.59,3.01,19.12,0.08%
009157,海富通富泽混合C,混合型,2026-06-04,1.2482,1.2482,-0.12,0.22,-0.09,0.56,3.52,10.94,16.5,18.22,3.12,24.82,0.00%
012444,招商瑞鸿6个月持有混合C,混合型,2026-06-04,1.1234,1.1234,0.39,0.02,2.52,2.74,7.77,10.93,13.3,16.13,6.65,12.34,0.00%
013766,平安恒泰1年持有混合C,混合型,2026-06-04,1.0539,1.0539,0.21,-0.24,1.06,2.24,6.05,10.91,11.8,10.76,3.55,5.39,0.00%
018618,中信保诚远见成长混合A,混合型,2026-06-04,1.0501,1.0501,-0.62,-2.65,-5.94,-5.75,-4.99,10.91,17.84,nan,-5.87,5.01,0.15%
018627,富国兴享回报6个月持有期混合C,混合型,2026-06-04,1.1945,1.1945,0.26,0.28,2.25,2.68,9.42,10.9,19.8,nan,7.38,19.45,0.00%
019689,南方中国梦灵活配置混合C,混合型,2026-06-04,2.4453,2.4453,-0.63,-4.53,-5.7,-4.95,-4.58,10.88,18.76,nan,-5.86,20.7,0.00%
000507,宏利宏达混合A,混合型,2026-06-04,1.285,1.776,0.16,-0.31,0.71,2.23,4.98,10.87,17.14,15.96,3.71,93.47,0.12%
001797,国新国证新利混合A,混合型,2026-06-04,0.878,0.878,-0.11,-0.9,-0.57,0.11,1.5,10.86,10.58,-28.03,0.92,-12.2,0.12%
019712,博时稳合一年持有期混合A,混合型,2026-06-04,1.0972,1.1954,-0.25,-0.66,1.75,4.9,4.97,10.86,20.83,nan,4.79,20.26,0.08%
010444,南方誉尚一年持有期混合A,混合型,2026-06-04,1.0612,1.0612,-0.02,-0.21,0.0,-0.38,3.95,10.85,13.98,5.23,1.71,6.12,0.08%
013770,博时稳益9个月持有混合C,混合型,2026-06-04,1.2373,1.2373,0.26,0.55,1.0,3.46,4.78,10.85,18.3,23.94,4.26,23.73,0.00%
000423,前海开源事件驱动混合A,混合型,2026-06-04,2.107,2.107,-1.63,-1.86,-8.35,-12.65,1.15,10.84,13.65,13.1,-1.95,110.7,0.15%
006385,华泰保兴研究智选A,混合型,2026-06-04,1.322,1.7161,-0.81,-2.49,-1.47,-3.64,2.91,10.84,8.25,6.08,-2.7,77.86,0.15%
