ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
930050.CSI,20251015,1800.124,1774.9533,1801.9733,1769.7153,1770.6829,29.4411,1.6627,57261752.51,182218707.611
930050.CSI,20251016,1804.3797,1796.2315,1816.3625,1794.7783,1800.124,4.2557,0.2364,50160900.97,163767570.483
930050.CSI,20251017,1763.9196,1802.6466,1806.178,1761.7033,1804.3797,-40.4601,-2.2423,52478090.77,163160107.094
930050.CSI,20251020,1769.825,1775.0382,1781.5517,1763.5384,1763.9196,5.9054,0.3348,39369602.28,126002129.515
930050.CSI,20251021,1790.613,1780.371,1798.3686,1774.1655,1769.825,20.788,1.1746,42642111.14,150275035.023
930050.CSI,20251022,1780.1128,1778.9781,1785.2345,1772.6952,1790.613,-10.5002,-0.5864,35984639.11,112742506.038
930050.CSI,20251023,1790.1479,1775.493,1792.2944,1763.058,1780.1128,10.0351,0.5637,38219833.61,112309471.045
930050.CSI,20251024,1802.4424,1795.2848,1809.0619,1793.552,1790.1479,12.2945,0.6868,38271640.36,140084951.784
930050.CSI,20251027,1815.6503,1816.5295,1821.4454,1806.4993,1802.4424,13.2079,0.7328,50733765.44,180102987.815
930050.CSI,20251028,1801.0012,1810.0061,1817.5762,1797.8561,1815.6503,-14.6491,-0.8068,42863767.68,140992036.372
930050.CSI,20251029,1820.4195,1800.3782,1820.8108,1800.3782,1801.0012,19.4183,1.0782,48188356.29,163169468.249
930050.CSI,20251030,1809.6409,1819.0889,1829.4768,1806.984,1820.4195,-10.7786,-0.5921,57439189.66,186742949.359
930050.CSI,20251031,1791.8316,1809.359,1814.1526,1791.8316,1809.6409,-17.8093,-0.9841,55356473.6,165495109.239
930050.CSI,20251103,1787.0852,1792.1558,1795.229,1767.5155,1791.8316,-4.7464,-0.2649,42828579.87,135679209.011
930050.CSI,20251104,1769.3677,1781.9609,1785.9426,1760.3137,1787.0852,-17.7175,-0.9914,42069190.86,125873829.664
930050.CSI,20251105,1772.0219,1750.4715,1778.4586,1748.3021,1769.3677,2.6542,0.15,37347079.25,118522054.03
930050.CSI,20251106,1792.0853,1774.9467,1795.2643,1774.9467,1772.0219,20.0634,1.1322,41847244.71,126004864.505
930050.CSI,20251107,1791.1415,1787.3824,1797.3697,1782.4251,1792.0853,-0.9438,-0.0527,37073825.39,110064466.316
930050.CSI,20251110,1797.0782,1796.2831,1798.3732,1783.4487,1791.1415,5.9367,0.3314,47752172.19,143016983.813
930050.CSI,20251111,1786.8384,1801.4521,1801.9218,1782.9836,1797.0782,-10.2398,-0.5698,35695194.27,112495606.497
930050.CSI,20251112,1787.9473,1788.9731,1799.8793,1784.6753,1786.8384,1.1089,0.0621,44246422.71,134727368.563
