ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20250114,981.7793,958.4942,984.0285,946.6343,952.1856,29.5937,3.108,7176697.91,40449876.102
000688.SH,20250115,977.6609,976.1301,988.8606,970.8237,981.7793,-4.1184,-0.4195,6572546.31,35651249.999
000688.SH,20250116,956.3965,982.0856,991.8965,954.1498,977.6609,-21.2644,-2.175,7474260.43,47632287.418
000688.SH,20250117,965.9031,949.8425,977.8068,947.8372,956.3965,9.5066,0.994,6647670.47,39550289.946
000688.SH,20250120,968.2711,969.8405,978.2161,962.4009,965.9031,2.368,0.2452,5655719.26,32231163.584
000688.SH,20250121,976.2959,973.9086,980.1458,964.862,968.2711,8.0248,0.8288,6415707.62,37579630.162
000688.SH,20250122,975.34,972.212,980.4113,967.6697,976.2959,-0.9559,-0.0979,5477721.68,32119486.943
000688.SH,20250123,966.1063,987.2647,994.7674,966.1063,975.34,-9.2337,-0.9467,6628418.22,36909874.296
000688.SH,20250124,974.8342,966.0923,980.4274,966.0923,966.1063,8.7279,0.9034,5455819.53,30204318.306
000688.SH,20250127,955.09,972.1886,975.9613,954.9047,974.8342,-19.7442,-2.0254,5341055.84,32167947.126
000688.SH,20250205,982.8287,989.1185,989.5348,974.9857,955.09,27.7387,2.9043,7878300.14,52804452.861
000688.SH,20250206,1011.2199,977.0184,1012.8763,975.3692,982.8287,28.3912,2.8887,9018979.26,53650644.484
000688.SH,20250207,1018.7988,1011.0556,1035.1696,1003.2389,1011.2199,7.5789,0.7495,10436939.29,57550166.398
000688.SH,20250210,1036.7653,1023.0204,1038.0225,1018.3727,1018.7988,17.9665,1.7635,8218048.21,48806906.465
000688.SH,20250211,1024.4122,1034.9546,1038.5967,1018.3915,1036.7653,-12.3531,-1.1915,7222297.78,40694633.638
000688.SH,20250212,1041.1366,1026.8715,1042.1335,1021.5653,1024.4122,16.7244,1.6326,8170072.54,47569270.932
000688.SH,20250213,1017.0875,1040.4247,1041.982,1016.2266,1041.1366,-24.0491,-2.3099,7066338.08,42189689.852
000688.SH,20250214,1022.4634,1012.6124,1024.9647,1008.2816,1017.0875,5.3759,0.5286,7301721.73,42956229.059
000688.SH,20250217,1037.307,1030.8585,1039.7455,1026.8864,1022.4634,14.8436,1.4517,7969161.74,47156238.749
000688.SH,20250218,1011.1683,1034.63,1036.5001,1006.9427,1037.307,-26.1387,-2.5199,7837464.91,42256777.22
000688.SH,20250219,1034.5705,1010.6692,1035.0632,1010.3699,1011.1683,23.4022,2.3144,9609046.89,47971007.12
000688.SH,20250220,1033.0853,1034.7866,1041.616,1025.9153,1034.5705,-1.4852,-0.1436,8316918.95,41103887.037
000688.SH,20250221,1094.7739,1042.4012,1098.5975,1038.8487,1033.0853,61.6886,5.9713,12631891.68,81244243.064
000688.SH,20250224,1100.0534,1093.0294,1110.0555,1084.5742,1094.7739,5.2795,0.4822,10077046.69,61613993.158
000688.SH,20250225,1102.9012,1083.9401,1119.3044,1079.4882,1100.0534,2.8478,0.2589,9926744.42,61859095.618
000688.SH,20250226,1126.8203,1108.5835,1129.6339,1093.2705,1102.9012,23.9191,2.1687,11777277.72,65707957.196
000688.SH,20250227,1126.287,1127.2467,1140.3686,1101.5243,1126.8203,-0.5333,-0.0473,10598242.13,63917638.571
000688.SH,20250228,1078.7976,1118.5211,1123.5641,1076.0107,1126.287,-47.4894,-4.2165,11002781.72,65403707.889
000688.SH,20250303,1062.3506,1079.6434,1087.716,1055.7722,1078.7976,-16.447,-1.5246,8962839.15,52509731.532
000688.SH,20250304,1080.6648,1052.4679,1088.5338,1050.2466,1062.3506,18.3142,1.7239,8109146.21,48021709.698
000688.SH,20250305,1083.8168,1081.0973,1090.4701,1072.0567,1080.6648,3.152,0.2917,7153384.29,41475186.78
000688.SH,20250306,1121.5845,1100.4421,1125.6379,1099.7182,1083.8168,37.7677,3.4847,9563054.94,62324980.941
000688.SH,20250307,1107.6227,1113.838,1120.9826,1102.6103,1121.5845,-13.9618,-1.2448,8072358.65,45982024.706
000688.SH,20250310,1105.1639,1107.3097,1111.7369,1088.3435,1107.6227,-2.4588,-0.222,7400800.48,42848807.099
000688.SH,20250311,1100.7418,1086.3832,1102.9116,1085.4614,1105.1639,-4.4221,-0.4001,6881114.74,37953588.885
000688.SH,20250312,1092.7079,1107.9566,1112.1632,1092.6739,1100.7418,-8.0339,-0.7299,6586258.2,39709715.536
000688.SH,20250313,1069.7032,1093.5935,1094.8878,1064.2457,1092.7079,-23.0047,-2.1053,7234027.21,38339744.723
000688.SH,20250314,1088.1125,1070.7961,1089.2566,1069.0101,1069.7032,18.4093,1.721,7303539.08,40487857.228
000688.SH,20250317,1083.2131,1089.9981,1090.1131,1077.4939,1088.1125,-4.8994,-0.4503,6401706.01,32363780.689
000688.SH,20250318,1089.8254,1087.3445,1103.485,1087.3445,1083.2131,6.6123,0.6104,6479306.05,33281601.007
000688.SH,20250319,1076.9372,1084.9016,1089.6323,1075.0985,1089.8254,-12.8882,-1.1826,5410794.08,30328496.723
000688.SH,20250320,1064.7929,1075.1322,1076.3695,1064.2517,1076.9372,-12.1443,-1.1277,5090898.78,28748802.004
000688.SH,20250321,1042.8926,1063.3306,1065.4086,1036.3686,1064.7929,-21.9003,-2.0568,6215120.87,35651527.198
000688.SH,20250324,1045.9416,1042.3304,1048.1699,1029.9087,1042.8926,3.049,0.2924,5958455.76,30676759.365
000688.SH,20250325,1031.697,1045.8489,1049.3108,1028.5383,1045.9416,-14.2446,-1.3619,5034329.23,28414318.496
000688.SH,20250326,1029.0548,1029.8073,1040.222,1028.8019,1031.697,-2.6422,-0.2561,4228901.73,21235940.024
000688.SH,20250327,1040.5698,1028.6949,1053.2157,1026.2008,1029.0548,11.515,1.119,5310085.1,31149214.795
000688.SH,20250328,1029.4762,1037.7563,1044.9186,1029.4557,1040.5698,-11.0936,-1.0661,4253169.68,24370527.92
000688.SH,20250331,1022.7139,1024.2635,1031.3367,1011.9737,1029.4762,-6.7623,-0.6569,5109654.4,26610631.057
000688.SH,20250401,1024.3754,1027.9611,1037.3162,1022.7755,1022.7139,1.6615,0.1625,5082442.61,28541911.26
000688.SH,20250402,1022.7482,1021.8205,1030.9129,1020.3755,1024.3754,-1.6272,-0.1588,3548016.8,18036025.231
000688.SH,20250403,1018.0723,1011.6048,1030.5471,1011.6048,1022.7482,-4.6759,-0.4572,4636223.67,27916862.339
000688.SH,20250407,924.1733,960.4893,982.7674,877.7139,1018.0723,-93.899,-9.2232,11689397.92,55444826.856
000688.SH,20250408,940.0905,932.2374,950.7432,923.6694,924.1733,15.9172,1.7223,8946768.93,40548049.951
000688.SH,20250409,980.5688,922.8617,992.3414,917.3525,940.0905,40.4783,4.3058,9253875.97,50318541.193
000688.SH,20250410,991.2244,1003.6828,1006.1465,985.7149,980.5688,10.6556,1.0867,6985864.29,37829571.448
000688.SH,20250411,1011.7084,990.8307,1027.5385,987.8302,991.2244,20.484,2.0665,7564116.66,43608420.413
000688.SH,20250414,1014.2834,1018.2578,1025.4434,1006.1703,1011.7084,2.575,0.2545,5538086.71,31846374.034
000688.SH,20250415,1006.3395,1011.6712,1012.0185,995.8171,1014.2834,-7.9439,-0.7832,4102085.46,22436637.755
000688.SH,20250416,1014.5088,1016.755,1017.1409,996.4013,1006.3395,8.1693,0.8118,4615820.74,28046354.289
000688.SH,20250417,1016.8117,1007.6296,1024.0434,1006.7718,1014.5088,2.3029,0.227,3748532.89,24115748.795
000688.SH,20250418,1008.597,1011.5106,1012.9336,1003.4251,1016.8117,-8.2147,-0.8079,3000959.71,16711032.776
000688.SH,20250421,1019.4109,1012.8126,1021.3764,1008.5613,1008.597,10.8139,1.0722,3394109.0,22950800.844
000688.SH,20250422,1016.2181,1018.4196,1023.4965,1012.595,1019.4109,-3.1928,-0.3132,4275467.0,23588916.84
000688.SH,20250423,1012.6475,1019.0157,1022.656,1010.0865,1016.2181,-3.5706,-0.3514,4055068.0,23097083.641
000688.SH,20250424,1003.3159,1012.3345,1012.3952,1000.4646,1012.6475,-9.3316,-0.9215,3606206.0,20050769.533
