ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399006.SZ,20250312,2191.2678,2211.1458,2214.973,2191.0989,2204.0302,-12.7624,-0.579,29677801.62,104264798.84948
399006.SZ,20250313,2166.0037,2189.4687,2200.9099,2154.9492,2191.2678,-25.2641,-1.1529,25805446.12,94262891.71797
399006.SZ,20250314,2226.7163,2165.5321,2233.83,2161.89,2166.0037,60.7126,2.803,38389836.61,138694590.0912
399006.SZ,20250317,2215.1266,2230.8543,2233.3331,2212.0178,2226.7163,-11.5897,-0.5205,28273261.14,110032741.31341
399006.SZ,20250318,2228.6442,2225.2041,2242.2173,2215.3734,2215.1266,13.5176,0.6102,26305773.83,105342075.0341
399006.SZ,20250319,2222.3467,2221.6022,2237.9496,2208.2558,2228.6442,-6.2975,-0.2826,24788181.59,101736359.22713
399006.SZ,20250320,2200.0321,2220.4964,2221.6065,2198.375,2222.3467,-22.3146,-1.0041,20973508.81,76886644.54677
399006.SZ,20250321,2152.2792,2193.3613,2201.4176,2149.0913,2200.0321,-47.7529,-2.1706,24426828.52,86953195.35238
399006.SZ,20250324,2152.5548,2154.6697,2160.4643,2125.1289,2152.2792,0.2756,0.0128,22614793.46,79386066.51613
399006.SZ,20250325,2145.4786,2154.2037,2165.0149,2136.607,2152.5548,-7.0762,-0.3287,20640325.95,75098814.6623
399006.SZ,20250326,2139.9016,2143.1189,2157.78,2139.9016,2145.4786,-5.577,-0.2599,17571580.46,60937880.94247
399006.SZ,20250327,2145.0951,2130.4889,2165.1605,2117.7547,2139.9016,5.1935,0.2427,18184338.69,66654731.9802
399006.SZ,20250328,2128.2092,2140.0658,2152.3979,2128.2092,2145.0951,-16.8859,-0.7872,17033931.29,60265983.06625
399006.SZ,20250331,2103.6987,2117.8846,2123.8724,2087.129,2128.2092,-24.5105,-1.1517,19129351.77,69107253.82985
399006.SZ,20250401,2101.8778,2108.4551,2127.5384,2100.2974,2103.6987,-1.8209,-0.0866,20450641.48,72723404.19168
399006.SZ,20250402,2104.625,2103.3872,2121.5552,2097.8245,2101.8778,2.7472,0.1307,15308241.71,56279228.84373
399006.SZ,20250403,2065.4026,2078.1463,2097.6698,2057.6341,2104.625,-39.2224,-1.8636,20278931.69,77701695.21974
399006.SZ,20250407,1807.2061,1925.6412,1939.2694,1756.6404,2065.4026,-258.1965,-12.501,48467471.5,150500250.22429
399006.SZ,20250408,1840.3123,1837.5436,1877.4408,1812.1283,1807.2061,33.1062,1.8319,36794523.98,113181785.07209
399006.SZ,20250409,1858.3561,1805.4644,1872.9289,1777.2483,1840.3123,18.0438,0.9805,38344023.54,119096978.08521
399006.SZ,20250410,1900.5276,1920.6404,1944.1023,1897.3354,1858.3561,42.1715,2.2693,35332983.33,115749988.03823
399006.SZ,20250411,1926.3702,1885.8552,1943.4347,1884.5994,1900.5276,25.8426,1.3598,26646746.08,93576374.59265
399006.SZ,20250414,1932.9127,1954.0493,1956.1562,1928.6332,1926.3702,6.5425,0.3396,22990722.23,80292448.08775
399006.SZ,20250415,1930.3994,1933.8856,1940.7466,1918.4358,1932.9127,-2.5133,-0.13,17712513.78,61457751.48453
399006.SZ,20250416,1907.1095,1918.0292,1919.0926,1879.7757,1930.3994,-23.2899,-1.2065,18895722.91,62468834.08778
