ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,2025-12-15,1318.9064,1333.3613,1343.7814,1318.5303,1348.8808,-29.9744,-2.2222,8470120.0,58345710.995
000688.SH,2025-12-16,1293.3824,1313.5261,1317.1537,1286.252,1318.9064,-25.524,-1.9352,7330726.0,47152141.125
000688.SH,2025-12-17,1325.3349,1294.6972,1327.7613,1289.2353,1293.3824,31.9525,2.4705,7738921.0,50178487.844
000688.SH,2025-12-18,1305.9664,1314.6652,1323.6761,1305.9664,1325.3349,-19.3685,-1.4614,6270465.0,38718647.751
000688.SH,2025-12-19,1308.5889,1314.7502,1323.8595,1306.7958,1305.9664,2.6225,0.2008,6436585.0,38885173.625
000688.SH,2025-12-22,1335.2451,1314.0663,1338.1446,1314.0663,1308.5889,26.6562,2.037,8018670.0,55138663.623
000688.SH,2025-12-23,1340.015,1333.5388,1348.5381,1331.3854,1335.2451,4.7699,0.3572,7627586.0,52823796.961
000688.SH,2025-12-24,1352.1261,1342.1283,1352.7428,1332.9155,1340.015,12.1111,0.9038,7339090.0,51088300.754
000688.SH,2025-12-25,1349.0577,1347.784,1356.6039,1339.9659,1352.1261,-3.0684,-0.2269,7262305.0,44828071.714
000688.SH,2025-12-26,1345.8267,1346.1092,1356.1084,1339.1406,1349.0577,-3.231,-0.2395,8521601.0,45190362.3
000688.SH,2025-12-29,1346.3188,1345.9802,1364.2723,1341.9423,1345.8267,0.4921,0.0366,10390297.0,58488935.108
000688.SH,2025-12-30,1359.8734,1346.1321,1367.0072,1346.0288,1346.3188,13.5546,1.0068,7941505.0,59271326.468
000688.SH,2025-12-31,1344.2002,1367.1657,1368.4801,1342.6831,1359.8734,-15.6732,-1.1525,7306915.0,49284581.754
000688.SH,2026-01-05,1403.4142,1360.8973,1403.5349,1360.8973,1344.2002,59.214,4.4051,10345466.0,81187605.285
000688.SH,2026-01-06,1429.3023,1401.7888,1442.1041,1400.4048,1403.4142,25.8881,1.8447,11820332.0,80797910.467
000688.SH,2026-01-07,1443.388,1442.5066,1452.0445,1427.9802,1429.3023,14.0857,0.9855,12338548.0,87127775.01
000688.SH,2026-01-08,1455.1729,1441.1859,1483.2305,1441.1859,1443.388,11.7849,0.8165,13482288.0,99247984.749
000688.SH,2026-01-09,1475.9676,1442.2237,1477.2394,1437.577,1455.1729,20.7947,1.429,13306405.0,91006167.416
000688.SH,2026-01-12,1511.836,1490.4986,1515.1073,1478.8467,1475.9676,35.8684,2.4302,15675919.0,106640241.923
000688.SH,2026-01-13,1469.5699,1508.1834,1511.6531,1460.4093,1511.836,-42.2661,-2.7957,15234747.0,104449149.934
000688.SH,2026-01-14,1500.911,1479.295,1532.5781,1479.295,1469.5699,31.3411,2.1327,17779745.0,123880673.547
000688.SH,2026-01-15,1493.945,1491.2318,1504.8436,1468.0244,1500.911,-6.966,-0.4641,14088173.0,95846397.716
000688.SH,2026-01-16,1514.0681,1509.7,1528.7825,1495.6792,1493.945,20.1231,1.347,16765776.0,116789712.149
000688.SH,2026-01-19,1506.8571,1513.5899,1525.122,1502.7246,1514.0681,-7.211,-0.4763,12876257.0,93307391.548
000688.SH,2026-01-20,1482.9941,1508.3674,1525.809,1473.1944,1506.8571,-23.863,-1.5836,14030658.0,97763534.671
000688.SH,2026-01-21,1535.3934,1482.658,1546.0492,1482.658,1482.9941,52.3993,3.5333,14447414.0,117311199.39
000688.SH,2026-01-22,1541.638,1563.3796,1574.9662,1530.2451,1535.3934,6.2446,0.4067,15212194.0,114471734.613
000688.SH,2026-01-23,1553.7073,1530.2849,1553.7073,1523.5011,1541.638,12.0693,0.7829,21244687.0,110767211.554
000688.SH,2026-01-26,1532.796,1556.5679,1575.4524,1529.3157,1553.7073,-20.9113,-1.3459,21231612.0,108916689.901
000688.SH,2026-01-27,1555.9783,1530.0695,1562.5786,1507.4063,1532.796,23.1823,1.5124,19787281.0,102142695.465
000688.SH,2026-01-28,1554.8037,1566.1883,1569.4351,1535.9049,1555.9783,-1.1746,-0.0755,15543610.0,104613183.531
000688.SH,2026-01-29,1507.6398,1550.9887,1560.6446,1507.2991,1554.8037,-47.1639,-3.0334,16408344.0,98586261.532
000688.SH,2026-01-30,1509.4018,1501.5122,1522.3286,1465.3236,1507.6398,1.762,0.1169,14865583.0,92994626.166
000688.SH,2026-02-02,1450.8976,1492.8111,1508.5432,1450.0981,1509.4018,-58.5042,-3.876,13153967.0,86595572.659
000688.SH,2026-02-03,1471.0688,1475.5677,1478.0511,1430.0041,1450.8976,20.1712,1.3903,13891459.0,98826244.308
000688.SH,2026-02-04,1453.4764,1452.9757,1455.1238,1432.5965,1471.0688,-17.5924,-1.1959,15639050.0,76593068.05
000688.SH,2026-02-05,1432.5216,1423.6624,1441.1633,1416.2647,1453.4764,-20.9548,-1.4417,15199278.0,67731466.062
000688.SH,2026-02-06,1422.406,1415.0469,1440.808,1405.8744,1432.5216,-10.1156,-0.7061,13035099.0,62257704.857
000688.SH,2026-02-09,1458.1627,1453.5395,1458.9273,1441.8967,1422.406,35.7567,2.5138,15747839.0,72909863.132
000688.SH,2026-02-10,1471.4978,1463.3483,1485.9658,1463.3483,1458.1627,13.3351,0.9145,11770391.0,68410380.072
000688.SH,2026-02-11,1455.1144,1461.9988,1467.281,1453.0062,1471.4978,-16.3834,-1.1134,8978509.0,48644897.749
000688.SH,2026-02-12,1480.9946,1463.6091,1481.9786,1454.6281,1455.1144,25.8802,1.7786,10015209.0,69329188.019
000688.SH,2026-02-13,1470.3333,1470.2588,1492.0864,1466.7068,1480.9946,-10.6613,-0.7199,9896616.0,61592827.654
000688.SH,2026-02-24,1465.365,1493.4525,1493.7742,1453.5502,1470.3333,-4.9683,-0.3379,10295969.0,68936003.468
000688.SH,2026-02-25,1473.2849,1468.5106,1481.2911,1454.4125,1465.365,7.9199,0.5405,11075883.0,70042250.876
000688.SH,2026-02-26,1485.8649,1478.7259,1494.7494,1456.0329,1473.2849,12.58,0.8539,11154134.0,83624470.114
000688.SH,2026-02-27,1488.0232,1468.0782,1493.5236,1463.731,1485.8649,2.1583,0.1453,9999772.0,78394898.573
000688.SH,2026-03-02,1464.7717,1459.7761,1486.5491,1459.5102,1488.0232,-23.2515,-1.5626,13427348.0,79348051.009
