ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399006.SZ,2026-04-10,3448.787,3355.0728,3470.7194,3354.7651,3323.2989,125.4881,3.776,43556589.62,278934445.96924
399006.SZ,2026-04-13,3476.4396,3434.3203,3492.4818,3434.3203,3448.787,27.6526,0.8018,35430179.32,230880072.22486
399006.SZ,2026-04-14,3558.5273,3507.1101,3560.3015,3493.3683,3476.4396,82.0877,2.3613,41780319.48,272202119.54546
399006.SZ,2026-04-15,3514.9604,3596.0789,3599.9789,3491.4512,3558.5273,-43.5669,-1.2243,37560123.26,260075151.78502
399006.SZ,2026-04-16,3626.271,3531.2612,3629.4224,3518.3579,3514.9604,111.3106,3.1668,40206054.44,269483378.8449
399006.SZ,2026-04-17,3678.2934,3643.1528,3685.0977,3620.3281,3626.271,52.0224,1.4346,39199668.36,276519725.4009
399006.SZ,2026-04-20,3677.5758,3657.3484,3696.2599,3642.8068,3678.2934,-0.7176,-0.0195,41037734.23,275290251.06444
399006.SZ,2026-04-21,3688.9372,3662.2588,3695.7421,3619.4849,3677.5758,11.3614,0.3089,35939669.17,251445440.18731
399006.SZ,2026-04-22,3752.7591,3660.4199,3755.7512,3660.085,3688.9372,63.8219,1.7301,41895254.12,284823905.90277
399006.SZ,2026-04-23,3720.2474,3769.019,3785.2304,3681.5706,3752.7591,-32.5117,-0.8663,44718559.51,303044225.90738
399006.SZ,2026-04-24,3667.7851,3682.4985,3699.9391,3624.9951,3720.2474,-52.4623,-1.4102,45322258.0,321625530.92587
399006.SZ,2026-04-27,3648.788,3677.8905,3686.9433,3640.1145,3667.7851,-18.9971,-0.5179,37133686.8,268838291.65601
399006.SZ,2026-04-28,3596.7118,3623.4895,3636.9342,3580.3892,3648.788,-52.0762,-1.4272,39597432.93,269203840.82385
399006.SZ,2026-04-29,3687.1681,3578.4228,3692.2058,3578.4228,3596.7118,90.4563,2.515,38355851.37,271460423.49114
399006.SZ,2026-04-30,3677.1485,3704.1088,3718.3986,3660.2192,3687.1681,-10.0196,-0.2717,35458459.12,242510919.29863
399006.SZ,2026-05-06,3778.1595,3760.671,3815.0704,3724.5267,3677.1485,101.011,2.747,47030551.52,339262749.84328
399006.SZ,2026-05-07,3833.0572,3807.9896,3840.0553,3761.2319,3778.1595,54.8977,1.453,44941420.93,327733525.1211
399006.SZ,2026-05-08,3796.1283,3792.0425,3840.1564,3787.1736,3833.0572,-36.9289,-0.9634,42522012.02,277961798.26191
399006.SZ,2026-05-11,3928.9739,3829.6077,3937.8741,3797.4979,3796.1283,132.8456,3.4995,53017942.51,368437065.23589
399006.SZ,2026-05-12,3934.882,3947.137,3954.9915,3897.8172,3928.9739,5.9081,0.1504,43314895.53,331699853.38029
399006.SZ,2026-05-13,4038.3327,3900.7367,4041.989,3893.8032,3934.882,103.4507,2.6291,47487376.78,345057708.37748
399006.SZ,2026-05-14,3951.1404,4087.8506,4090.4223,3937.6007,4038.3327,-87.1923,-2.1591,46616309.61,360236309.14612
399006.SZ,2026-05-15,3929.0642,3957.7375,4002.7267,3870.3736,3951.1404,-22.0762,-0.5587,48638467.63,364666093.45608
399006.SZ,2026-05-18,3914.8753,3895.0684,3961.1555,3883.4046,3929.0642,-14.1889,-0.3611,39713885.86,295608597.43677
399006.SZ,2026-05-19,3908.4374,3894.001,3918.3068,3808.47,3914.8753,-6.4379,-0.1644,41307106.11,295632722.33177
399006.SZ,2026-05-20,3921.7894,3889.6789,3947.2204,3887.1546,3908.4374,13.352,0.3416,38707535.78,280574049.7787
399006.SZ,2026-05-21,3829.7786,3962.3031,4017.809,3827.516,3921.7894,-92.0108,-2.3461,50233729.53,347733362.41216
399006.SZ,2026-05-22,3938.502,3875.8128,3948.989,3856.2068,3829.7786,108.7234,2.8389,40006014.53,318717998.97738
399006.SZ,2026-05-25,4021.1602,3974.9748,4022.737,3905.6946,3938.502,82.6582,2.0987,42167864.5,352637212.74382
399006.SZ,2026-05-26,4043.0658,4003.1332,4057.3694,3985.5127,4021.1602,21.9056,0.5448,42608205.77,350480272.01313
399006.SZ,2026-05-27,4045.7731,4053.6752,4148.2339,4015.6499,4043.0658,2.7073,0.067,42256886.42,365236029.35695
