trade_date,industry,stock_count,margin_stock_count,total_mv,rzye,rqye,rzrqye,crowding_pct,financing_pct,short_pct
20230801,铝,29,19,446561133395.0,6689951253.0,243932040.18,6933883293.18,1.5527287922405737,1.4981042353908771,0.054624556849696325
20230801,银行,42,38,10241830505753.0,56434852471.0,2582259436.91,59017111907.91,0.5762359753440476,0.5510231050914155,0.02521287025263212
20230801,陶瓷,5,1,60086752644.0,166948434.0,16354948.0,183303382.0,0.305064550727229,0.2778456592406159,0.027218891486613116
20230801,食品,91,41,1317901136788.0,13581596958.0,757057725.98,14338654683.98,1.0879916773519365,1.0305474802989536,0.05744419705298287
20230801,饲料,22,14,285213628388.0,4997361359.0,106642710.98,5104004069.98,1.7895372317330485,1.7521467635486443,0.03739046818440422
20230801,黄金,10,9,289065253721.0,5743266664.0,107518309.55,5850784973.55,2.024036060451963,1.9868408914837223,0.03719516896824082
20230802,IT设备,73,40,1131037410292.0,26949004801.0,570197621.86,27519202422.86,2.433093916474024,2.38268023283532,0.050413683638704056
20230802,专用机械,255,154,1908395882332.0,33067896897.0,2792503616.0499997,35860400513.05,1.8790860347712404,1.732758763689642,0.14632727108159801
20230802,中成药,68,44,1029536505760.0,19441751085.0,375555030.15,19817306115.15,1.9248764860961332,1.8883984177567525,0.03647806833938022
20230802,乳制品,20,9,294555177969.0,4595985871.0,34450365.08,4630436236.08,1.5720097904941,1.560314064987748,0.011695725506351708
20230802,互联网,79,46,915657149641.0,25124051889.0,1387382312.91,26511434201.91,2.8953450767357944,2.7438274138797847,0.15151766285600984
20230802,仓储物流,44,21,697746141809.0,8148694933.0,118678618.17999999,8267373551.18,1.1848684006687205,1.1678595472951554,0.017008853373565037
20230802,供气供热,43,16,339417317197.0,2466089069.0,98132556.82,2564221625.82,0.7554775481098124,0.7265654826823895,0.02891206542742285
20230802,保险,5,5,2669773387327.0,22609407351.0,189497999.55,22798905350.550003,0.8539640652189009,0.8468661594397244,0.007097905779176525
20230802,元器件,276,190,2974723012828.0,63022225795.0,1476803399.5,64499029194.5,2.1682364682815383,2.11859139567708,0.04964507260445864
20230802,全国地产,26,19,770988395205.0,15085401600.0,538628148.88,15624029748.88,2.026493504448363,1.9566314738095252,0.06986203063883767
20230802,公共交通,7,3,31016551295.0,575157067.0,233241.0,575390308.0,1.8551073023155715,1.8543553134894073,0.0007519888261645629
20230802,公路,3,1,17948390357.0,99651468.0,0.0,99651468.0,0.5552111694580747,0.5552111694580747,0.0
20230802,其他商业,12,5,98834590676.0,1113672443.0,94225282.0,1207897725.0,1.22214066627719,1.1268043256746476,0.09533634060254242
20230802,其他建材,29,11,278127549729.0,3631270475.0,158810860.0,3790081335.0,1.3627133804950116,1.3056133700304813,0.057100010464530046
20230802,农业综合,40,24,653489964595.0,16172729332.0,401486450.42999995,16574215782.43,2.53626171485309,2.4748244362134986,0.061437278639591794
20230802,农用机械,12,4,46605938027.0,360488983.0,169215.0,360658198.0,0.7738460232064455,0.7734829471539864,0.00036307605245917263
20230802,农药化肥,55,31,654092247860.0,14758011111.0,294389075.77,15052400186.77,2.301265645024396,2.256258373231594,0.04500727179280225
20230802,出版业,29,20,293381350968.0,3814870322.0,215961453.61,4030831775.61,1.3739222899855197,1.30031111705396,0.07361117293155951
20230802,化学制药,143,90,1874427500689.0,35217304049.0,932869215.55,36150173264.55,1.928598105355473,1.878829884647705,0.049768220707767936
20230802,化工原料,234,146,2508397237497.0,46197916604.0,2194024054.76,48391940658.76,1.9291976539986873,1.8417304848453158,0.08746716915337155
20230802,化工机械,11,4,110230629574.0,1262618290.0,40168513.0,1302786803.0,1.1818736843242046,1.145433256509144,0.036440427815060315
20230802,化纤,30,20,538458539067.0,13413539859.0,178338233.03,13591878092.03,2.5242199920500794,2.4910998499981005,0.033120142051978774
20230802,区域地产,43,29,367731412866.0,9059312465.0,196359991.5,9255672456.5,2.5169654080851487,2.4635677421175823,0.05339766596756662
20230802,医疗保健,171,128,2327205956495.0,31071128829.0,2013350671.45,33084479500.45,1.42163951618096,1.3351258723914647,0.08651364378949525
20230802,医药商业,36,23,416925593406.0,4767220730.0,104340564.82,4871561294.82,1.168448608544906,1.1434224248636387,0.02502618368126748
20230802,半导体,163,147,3812457034494.0,64179945243.0,13856283208.98,78036228451.98,2.046874961368245,1.6834273714383814,0.3634475899298638
20230802,商品城,4,4,66986473839.0,2035806920.0,153793269.25,2189600189.25,3.26871988293135,3.0391313399970885,0.22958854293426098
20230802,商贸代理,16,7,125346177643.0,1832525770.0,8075213.42,1840600983.42,1.4684141295973447,1.4619718003840847,0.006442329213260188
20230802,啤酒,8,4,240052651316.0,1469924488.0,111307908.19,1581232396.19,0.6587023253113338,0.6123342024933621,0.0463681228179716
20230802,园区开发,14,10,220132932462.0,3608742105.0,105548281.21000001,3714290386.21,1.6872942838078857,1.6393467640844477,0.04794751972343805
20230802,塑料,68,32,364720283084.0,7681950680.0,202264819.76,7884215499.76,2.1617156668920874,2.1062581480369005,0.05545751885518681
20230802,多元金融,23,17,441882495570.0,7690022705.0,89038121.63,7779060826.63,1.760436519802739,1.7402867916459026,0.02014972815683648
20230802,家居用品,64,19,374963776129.0,1630310498.0,163064947.85999998,1793375445.86,0.4782796526038342,0.43479146567990584,0.04348818692392842
20230802,家用电器,86,43,1721139189658.0,16416644201.0,847725566.62,17264369767.62,1.0030780701153243,0.9538243216844118,0.04925374843091266
20230802,小金属,60,50,1228110353037.0,44409924843.0,3816484137.0299997,48226408980.03,3.926879116422289,3.6161184321244813,0.3107606842978074
20230802,工程机械,34,24,668403763619.0,8006867666.0,148924816.62,8155792482.62,1.2201894912232902,1.1979088242483373,0.022280666974952783
20230802,广告包装,51,25,397735303871.0,9734565834.0,116274382.37,9850840216.37,2.4767326713257987,2.4474985597851964,0.02923411154060189
20230802,建筑工程,123,65,1936268264600.0,26322677093.0,416307607.99,26738984700.989998,1.3809545500408134,1.3594540371417914,0.02150051289902239
20230802,影视音像,34,22,412562326030.0,9717715541.0,431892183.62,10149607724.62,2.4601392527251646,2.3554539345634202,0.10468531816174471
20230802,房产服务,13,5,64756588825.0,766372243.0,13152283.0,779524526.0,1.2037763880778352,1.1834660486380244,0.020310339439810664
20230802,批发业,5,1,28251805777.0,226128870.0,882521.0,227011391.0,0.8035287825205554,0.800405014054334,0.0031237684662212524
20230802,摩托车,12,9,151697750385.0,1780039484.0,421573021.85999995,2201612505.86,1.451315197669337,1.1734119190840762,0.2779032785852607
20230802,文教休闲,51,21,312462534019.0,4410303170.0,403489821.19,4813792991.19,1.5405984612853731,1.4114662366950597,0.12913222459031357
20230802,新型电力,30,23,971223164546.0,10275322688.0,685789799.73,10961112487.73,1.1285884529796806,1.0579775136235778,0.07061093935610295
20230802,旅游景点,17,3,116550033002.0,1444135532.0,37708974.64,1481844506.6399999,1.271423498107951,1.239069174673866,0.0323543234340851
20230802,旅游服务,8,4,297301023890.0,5667972894.0,55843424.56,5723816318.56,1.925259537847332,1.9064760759441999,0.01878346190313216
20230802,日用化工,17,10,205087363426.0,2064172109.0,68611232.12,2132783341.12,1.0399389340677514,1.0064842974807653,0.033454636586986226
20230802,普钢,26,22,606069358798.0,8834874868.0,313867773.0,9148742641.0,1.5095207352413327,1.4577333006113284,0.05178743463000422
20230802,服饰,65,25,498584771473.0,3789534569.0,102671406.01,3892205975.01,0.7806507935473067,0.7600582259671395,0.020592567580167257
20230802,机场,5,5,220046811274.0,2243220538.0,32983369.3,2276203907.3,1.0344180377445664,1.0194287865443163,0.014989251200250048
20230802,机床制造,22,13,139335232563.0,1833875807.0,266625550.77,2100501357.77,1.5075163109375547,1.3161608684801374,0.19135544245741729
20230802,机械基件,119,68,539034076214.0,7977766587.0,141464397.21,8119230984.21,1.5062556046988416,1.4800115501107531,0.026244054588088365
20230802,林业,4,1,14010844597.0,375208459.0,335808.0,375544267.0,2.680382787775774,2.677986015777661,0.002396771998112827
20230802,染料涂料,31,16,199480835832.0,3496645536.0,46717401.1,3543362937.1,1.7762924053938551,1.7528729120349318,0.023419493358923335
20230802,橡胶,13,6,82293646480.0,1859377896.0,16710739.17,1876088635.17,2.279749063770008,2.259442831290613,0.020306232479394684
20230802,水力发电,22,20,1029158954779.0,13252797668.0,483726544.70000005,13736524212.7,1.3347330020220016,1.2877308802939857,0.04700212172801574
20230802,水务,15,8,139890552599.0,2163109240.0,22993659.259999998,2186102899.26,1.5627237569977457,1.5462868648468422,0.016436892150903097
20230802,水泥,22,16,399045433742.0,6682741102.0,165931880.36,6848672982.36,1.7162639647664684,1.6746817622578483,0.04158220250862013
20230802,水运,18,12,449938166390.0,7072581710.0,48337851.16,7120919561.16,1.582644037133691,1.5719008162267318,0.010743220906959344
20230802,汽车整车,22,20,1846250238257.0,21666777519.0,817215059.91,22483992578.91,1.217819346099941,1.173555841458148,0.04426350464179291
20230802,汽车服务,10,8,75013011898.0,1668757401.0,15392838.72,1684150239.72,2.2451441384729987,2.2246239136073034,0.020520224865694808
20230802,汽车配件,228,118,1908812736832.0,25265893856.0,2848703987.63,28007250955.63,1.4672602720638175,1.3236444502111326,0.149239573514053
20230802,渔业,7,3,24403684265.0,623038423.0,254610.0,623293033.0,2.5540939893814842,2.5530506633113905,0.0010433260700932938
20230802,港口,16,14,456186865888.0,2864384417.0,43708573.31,2908092990.31,0.6374784562569971,0.6278971691620874,0.00958128709490971
20230802,火力发电,31,28,868665748263.0,10067413841.0,468466397.47,10535880238.47,1.2128808186045943,1.158951398870162,0.05392941973443227
20230802,焦炭加工,7,5,80594532623.0,2407633098.0,47859305.26,2455492403.2599998,3.046723299142569,2.987340480355254,0.05938281878731554
20230802,煤炭开采,25,23,1370073288675.0,13678278470.0,862817906.55,14541096376.55,1.0613371194626176,0.998361079152801,0.06297604030981674
20230802,特种钢,10,9,213866060113.0,2208916924.0,53105356.16,2262022280.16,1.057681746680525,1.0328506182013542,0.024831128479170943
20230802,环境保护,115,65,619680923821.0,9241834170.0,207527251.47,9449361421.47,1.5248753121533116,1.4913859398824387,0.03348937227087306
20230802,玻璃,17,13,304420253079.0,3707585952.0,337159034.68,4044744986.68,1.3286714486865463,1.21791697973454,0.11075446895200627
20230802,生物制药,74,59,1340154126496.0,25698984873.0,1747544435.25,27446529308.25,2.048012893861124,1.9176141284729091,0.1303987653882149
20230802,电信运营,5,5,2754428042061.0,4988996222.0,51296630.43,5040292852.43,0.18298872852959347,0.18112639523764743,0.001862333291946059
20230802,电器仪表,94,48,698399311412.0,6905287712.0,563271828.12,7468559540.12,1.0693824318097223,0.9887306014147011,0.08065183039502088
20230802,电器连锁,2,1,29757340253.0,581262126.0,1578288.0,582840414.0,1.9586441834002308,1.9533403222803145,0.005303861119916066
20230802,电气设备,307,216,5583350961042.0,108720559813.0,7803313727.12,116523873540.12,2.0869881609300376,1.9472277593080032,0.1397604016220341
20230802,白酒,19,18,4429299612122.0,36367345286.0,1552496688.5,37919841974.5,0.8561137266650892,0.8210631131493279,0.03505061351576138
20230802,百货,35,11,253693440161.0,2815885791.0,33653404.0,2849539195.0,1.1232214728104966,1.1099560907893284,0.013265382021168042
20230802,石油加工,13,7,919407755295.0,7784986601.0,79236979.19,7864223580.19,0.8553575423851733,0.8467392792985653,0.008618263086607979
20230802,石油开采,21,15,2613469189539.0,8359696363.0,68609882.5,8428306245.5,0.3224949534219189,0.31986971174030177,0.00262524168161716
20230802,石油贸易,4,2,14140425941.0,515896707.0,1372.0,515898079.0,3.648391364959944,3.6483816622819227,9.702678022038233e-06
20230802,矿物制品,31,22,293396301896.0,7709436112.0,340712344.44,8050148456.44,2.7437797969565176,2.627652789820357,0.11612700713616088
20230802,种植业,18,12,141932042706.0,2736249216.0,344192888.99,3080442104.99,2.170364102608507,1.9278586877438977,0.24250541486460947
20230802,空运,8,8,570727380720.0,3549700760.0,126992185.66,3676692945.66,0.6442117672752401,0.6219608310226648,0.02225093625257531
20230802,红黄酒,9,6,100583372038.0,1287173058.0,64073067.18,1351246125.18,1.3434090524122662,1.2797076016836173,0.06370145072864872
20230802,纺织,42,13,152858645039.0,1601988564.0,2249543.0,1604238107.0,1.0494912516009143,1.0480196024184778,0.0014716491824365294
20230802,纺织机械,11,2,54207734494.0,337041140.0,998261.96,338039401.96000004,0.6235999440216711,0.6217583950816198,0.0018415489400511527
20230802,综合类,20,8,123726129226.0,2850949831.0,123879650.04,2974829481.04,2.4043664015433084,2.3042423203852214,0.10012408115808713
20230802,航空,51,39,957388496755.0,20741715288.0,756181512.9599999,21497896800.96,2.2454726449947526,2.166488876595297,0.07898376839945573
20230802,船舶,11,8,287187216932.0,5941111889.0,146611807.51,6087723696.51,2.119775302516841,2.068724350780116,0.051050951736725324
20230802,装修装饰,25,7,104664390325.0,1218043575.0,15591476.52,1233635051.52,1.1786578488532364,1.1637612097273735,0.014896639125863077
20230802,证券,50,50,3309661886325.0,84235740442.0,4644401583.34,88880142025.34,2.685474984395799,2.5451464027201323,0.14032858167566706
20230802,超市连锁,8,6,100379524669.0,2857529257.0,17681890.380000003,2875211147.38,2.864340269453324,2.8467252324840753,0.017615036969248234
20230802,路桥,19,15,283925093639.0,1716685342.0,9820736.4,1726506078.4,0.6080850608418527,0.6046261427609848,0.0034589180808677284
20230802,软件服务,266,181,2853794275123.0,69892787547.0,5847851880.86,75740639427.86,2.654032916391478,2.449117939448792,0.2049149769426864
20230802,软饮料,9,4,149757064944.0,441015124.0,79325796.1,520340920.1,0.3474566761137952,0.29448702414467903,0.05296965196911611
20230802,轻工机械,7,2,46949403094.0,396842705.0,17852085.0,414694790.0,0.8832802180034464,0.8452561243546786,0.0380240936487677
20230802,运输设备,47,27,560487307047.0,6127437702.0,192535298.0,6319973000.0,1.1275853923075612,1.0932339813872325,0.034351410920328805
20230802,通信设备,129,91,1984735919899.0,39324153009.0,4895564698.28,44219717707.28,2.2279899942320927,1.9813292345210916,0.24666075971100113
