date,turnover_trillion,margin_buy,is_simulated
2025-01-20,1.1829279713717602,50796010934.0,False
2025-01-21,1.2052375106701545,51901905868.0,False
2025-01-22,1.1358550578759217,49208304744.0,False
2025-01-23,1.3552845025262972,59724991108.0,False
2025-01-24,1.222016635622143,50086425277.0,False
2025-01-27,1.1178726660896166,42241517112.0,False
2025-02-05,1.2895522751579864,59985310765.0,False
2025-02-06,1.5353605991817207,69922345231.0,False
2025-02-07,1.960245011013236,89421359099.0,False
2025-02-10,1.7308239242703651,75979123469.0,False
2025-02-11,1.6359476616467223,68991323695.0,False
2025-02-12,1.6772150629666644,74195992923.0,False
2025-02-13,1.8197934103960147,78785245943.0,False
2025-02-14,1.715003469990698,76358902828.0,False
2025-02-17,1.9414743852740064,88249804088.0,False
2025-02-18,1.7991104430710716,75862934907.0,False
2025-02-19,1.7210196220598295,79824948727.0,False
2025-02-20,1.7565881586879262,76570049568.0,False
2025-02-21,2.192607314250745,104987584876.0,False
2025-02-24,2.0804827224648106,94179878950.0,False
2025-02-25,1.8967620033429469,84655361497.0,False
2025-02-26,1.9383448013617424,90069928898.0,False
2025-02-27,2.004584997966913,89205904643.0,False
2025-02-28,1.867023828364936,78168903895.0,False
2025-03-03,1.624676305290418,65691075979.0,False
2025-03-04,1.4355780614345508,60144452545.0,False
2025-03-05,1.493814646822023,60649947203.0,False
2025-03-06,1.906456830186185,86595311696.0,False
2025-03-07,1.818239486656989,76875430813.0,False
2025-03-10,1.5056598954630118,64770222659.0,False
2025-03-11,1.4818957019850023,64969051754.0,False
2025-03-12,1.6837558263237862,73984217204.0,False
2025-03-13,1.606728360312474,67033145026.0,False
2025-03-14,1.7918203396661303,83499682377.0,False
2025-03-17,1.573005198472608,68176130429.0,False
2025-03-18,1.5196882046385636,66658461032.0,False
2025-03-19,1.4664425115693125,61257317822.0,False
2025-03-20,1.4415527918994124,62244994431.0,False
2025-03-21,1.5508563226598049,64818227748.0,False
2025-03-24,1.4507393430123805,57074892321.0,False
2025-03-25,1.258269644236235,52428688528.0,False
2025-03-26,1.1543053324546435,49500796463.0,False
2025-03-27,1.190689510213045,51135301340.0,False
2025-03-28,1.118974354913752,49000650491.0,False
2025-03-31,1.2215300056456957,53671295584.0,False
2025-04-01,1.1322665214197325,51565138671.0,False
2025-04-02,0.9744926259590712,42910966375.0,False
2025-04-03,1.137620349754093,50316600334.0,False
2025-04-07,1.587799042431201,68729211346.0,False
2025-04-08,1.6256431918505558,59243153925.0,False
2025-04-09,1.699605133630496,73647795572.0,False
2025-04-10,1.609467879624233,72459470914.0,False
2025-04-11,1.3486654200908643,62309160472.0,False
2025-04-14,1.277473679048581,57952407994.0,False
2025-04-15,1.0771938283351037,44319971140.0,False
2025-04-16,1.1119041350226977,45013705649.0,False
2025-04-17,0.9994551999298502,44123647919.0,False
2025-04-18,0.9146559745664578,35926650820.0,False
2025-04-21,1.04140450428691,45790771111.0,False
2025-04-22,1.0900021283374608,44912903257.0,False
2025-04-23,1.2297144715004882,51522544999.0,False
2025-04-24,1.1090191212042242,42007348299.0,False
2025-04-25,1.1135670829536195,45912428943.0,False
2025-04-28,1.056406755132467,44400037735.0,False
2025-04-29,1.0221201438135012,42435442875.0,False
2025-04-30,1.1693424810233852,47513823797.0,False
2025-05-06,1.336191251312575,57348751501.0,False
2025-05-07,1.4683334847825564,62490825129.0,False
2025-05-08,1.293402328756242,51393706214.0,False
2025-05-09,1.1920224324443158,45842570881.0,False
2025-05-12,1.3084210271492984,54943035756.0,False
2025-05-13,1.2915501558833462,51608374574.0,False
2025-05-14,1.3167461273106649,57930168446.0,False
2025-05-15,1.1524052925352448,47105114301.0,False
2025-05-16,1.0895431091546446,43483450631.0,False
2025-05-19,1.0864733055680689,42283935722.0,False
2025-05-20,1.1697026283125782,43863995066.0,False
2025-05-21,1.173477843129053,45123625987.0,False
2025-05-22,1.1026896642397632,42697696444.0,False
