date,code,close,open,high,low,volume
2021-07-01,sh000905,6716.666,6827.697,6827.697,6716.666,13835081100.0
2021-07-02,sh000905,6658.045,6701.064,6718.505,6651.485,13647228700.0
2021-07-05,sh000905,6711.014,6670.126,6716.147,6663.544,13473472100.0
2021-07-06,sh000905,6709.498,6727.967,6747.847,6633.615,14501795400.0
2021-07-07,sh000905,6764.132,6661.854,6765.434,6642.571,14764695200.0
2021-07-08,sh000905,6748.654,6774.845,6797.077,6740.85,15956454300.0
2021-07-09,sh000905,6804.539,6721.609,6814.653,6683.786,16610700400.0
2021-07-12,sh000905,6904.382,6852.475,6926.758,6840.018,19356104400.0
2021-07-13,sh000905,6961.848,6901.812,6961.974,6889.026,17962084300.0
2021-07-14,sh000905,6898.75,6953.822,6973.615,6898.75,17173544800.0
2021-07-15,sh000905,6932.406,6874.805,6936.579,6828.482,17322110800.0
2021-07-16,sh000905,6925.123,6931.051,6992.834,6922.346,18490785800.0
2021-07-19,sh000905,6889.338,6912.098,6931.144,6856.65,16973481800.0
2021-07-20,sh000905,6901.132,6831.051,6901.133,6825.823,14014063000.0
2021-07-21,sh000905,6984.542,6923.612,6998.285,6922.921,16300927100.0
2021-07-22,sh000905,7026.548,6996.255,7026.734,6960.297,19023331600.0
2021-07-23,sh000905,6985.75,7036.298,7061.668,6968.307,22507907400.0
2021-07-26,sh000905,6868.207,6974.109,6986.497,6778.497,20819723900.0
2021-07-27,sh000905,6719.256,6877.442,6925.971,6719.256,22861433900.0
2021-07-28,sh000905,6621.985,6650.152,6709.226,6534.918,19726716600.0
2021-07-29,sh000905,6758.887,6720.616,6773.567,6682.119,17101788500.0
2021-07-30,sh000905,6767.316,6739.755,6775.006,6702.511,18971173400.0
2021-08-02,sh000905,6872.0,6756.813,6875.416,6731.776,20620517300.0
2021-08-03,sh000905,6816.011,6844.37,6879.593,6792.712,19418943200.0
2021-08-04,sh000905,6931.337,6814.085,6931.781,6813.228,17406434700.0
2021-08-05,sh000905,6911.829,6920.939,6946.335,6880.691,17937188500.0
2021-08-06,sh000905,6938.868,6929.023,6947.536,6885.647,17235691200.0
2021-08-09,sh000905,6979.526,6914.322,6989.706,6877.195,17383337100.0
2021-08-10,sh000905,7019.228,6970.826,7019.685,6958.805,17308796200.0
2021-08-11,sh000905,7073.522,7024.769,7076.373,6999.933,18835790600.0
2021-08-12,sh000905,7095.202,7059.467,7115.887,7051.013,19407912500.0
2021-08-13,sh000905,7088.888,7070.471,7124.922,7050.305,19219060400.0
2021-08-16,sh000905,7052.488,7087.58,7102.396,7039.103,18817888600.0
2021-08-17,sh000905,6894.404,7045.755,7063.018,6876.499,20193637200.0
2021-08-18,sh000905,6941.008,6883.266,6950.885,6865.066,17536733100.0
2021-08-19,sh000905,6947.056,6917.509,6978.983,6869.293,17181358900.0
2021-08-20,sh000905,6920.025,6915.018,6952.519,6843.002,17562713900.0
2021-08-23,sh000905,7024.565,6949.332,7031.884,6949.332,18945660800.0
2021-08-24,sh000905,7090.782,7031.648,7098.029,7009.69,20272689500.0
2021-08-25,sh000905,7153.004,7092.147,7153.274,7058.571,19812689000.0
2021-08-26,sh000905,7118.844,7151.53,7175.512,7115.845,23017619600.0
2021-08-27,sh000905,7180.109,7096.655,7185.727,7083.211,22383046300.0
2021-08-30,sh000905,7226.882,7202.626,7262.604,7190.614,25064914800.0
2021-08-31,sh000905,7255.342,7202.524,7255.342,7159.302,24510834200.0
2021-09-01,sh000905,7193.1,7271.034,7278.156,7100.307,29552014000.0
2021-09-02,sh000905,7307.008,7172.399,7309.332,7172.399,25341169800.0
2021-09-03,sh000905,7278.681,7335.696,7385.243,7227.035,28880124000.0
2021-09-06,sh000905,7355.401,7297.361,7359.537,7231.729,25587515300.0
2021-09-07,sh000905,7498.926,7360.383,7501.126,7350.696,26072754100.0
2021-09-08,sh000905,7544.041,7496.334,7549.454,7483.871,27284780800.0
2021-09-09,sh000905,7617.451,7534.982,7617.657,7526.969,28720406800.0
2021-09-10,sh000905,7607.675,7613.604,7661.426,7564.261,29346864200.0
2021-09-13,sh000905,7648.748,7613.54,7650.879,7566.776,26361861000.0
2021-09-14,sh000905,7556.616,7630.715,7688.604,7544.016,27150151200.0
2021-09-15,sh000905,7592.306,7535.251,7627.67,7521.877,23339841600.0
2021-09-16,sh000905,7446.935,7616.881,7657.225,7445.233,26764977900.0
2021-09-17,sh000905,7395.565,7421.805,7471.419,7275.983,23360422600.0
2021-09-22,sh000905,7453.625,7305.079,7453.932,7298.027,19679453400.0
2021-09-23,sh000905,7502.839,7512.331,7543.66,7467.202,24115869400.0
2021-09-24,sh000905,7380.384,7490.565,7490.565,7373.285,23171558200.0
2021-09-27,sh000905,7170.59,7400.005,7410.467,7128.512,23954240700.0
2021-09-28,sh000905,7198.897,7158.62,7227.457,7155.274,20280056700.0
2021-09-29,sh000905,7010.219,7142.761,7161.212,6996.572,21057070200.0
2021-09-30,sh000905,7103.608,7034.694,7116.037,7034.694,20248261200.0
2021-10-08,sh000905,7091.336,7191.225,7198.961,7058.831,20546770500.0
2021-10-11,sh000905,7090.467,7102.882,7123.746,7048.873,19542083900.0
2021-10-12,sh000905,6952.19,7069.352,7079.705,6891.845,20166672300.0
2021-10-13,sh000905,6981.595,6957.729,6991.244,6887.339,16260465500.0
2021-10-14,sh000905,7008.333,6970.647,7033.396,6949.481,15476466800.0
2021-10-15,sh000905,7024.16,6996.12,7034.028,6975.24,17410833900.0
2021-10-18,sh000905,7068.105,7027.14,7071.87,6983.716,17562701400.0
2021-10-19,sh000905,7120.379,7060.775,7127.236,7051.779,16813576400.0
2021-10-20,sh000905,7118.796,7081.985,7154.909,7067.135,17051134100.0
2021-10-21,sh000905,7098.254,7127.635,7145.584,7069.451,16797196700.0
2021-10-22,sh000905,7026.068,7089.135,7110.657,7020.871,17161515100.0
2021-10-25,sh000905,7103.986,7019.022,7105.977,7003.779,15900460300.0
2021-10-26,sh000905,7102.434,7120.066,7155.628,7085.069,17503220500.0
2021-10-27,sh000905,7048.604,7093.124,7097.857,7017.862,17902088700.0
2021-10-28,sh000905,6950.277,7026.294,7043.417,6930.541,18807533800.0
2021-10-29,sh000905,7022.499,6955.847,7022.754,6920.307,17077953300.0
2021-11-01,sh000905,7060.756,7005.069,7087.292,6993.27,18414299100.0
2021-11-02,sh000905,6985.1,7061.002,7093.612,6921.85,19611472800.0
2021-11-03,sh000905,7017.854,6975.064,7034.092,6962.869,15081464800.0
2021-11-04,sh000905,7073.852,7031.947,7073.852,7018.609,15265204900.0
2021-11-05,sh000905,6991.908,7071.083,7073.852,6991.152,17724139200.0
2021-11-08,sh000905,7026.972,6986.496,7034.141,6984.81,14636085700.0
2021-11-09,sh000905,7081.754,7037.573,7087.023,7028.313,14169684700.0
2021-11-10,sh000905,7062.331,7061.636,7072.148,6965.863,16213835400.0
2021-11-11,sh000905,7119.859,7048.863,7121.922,7033.088,16540069300.0
2021-11-12,sh000905,7156.613,7118.993,7165.106,7112.582,16851342300.0
2021-11-15,sh000905,7098.213,7166.037,7176.77,7083.778,16114820200.0
2021-11-16,sh000905,7045.939,7083.921,7121.744,7040.507,16237031600.0
2021-11-17,sh000905,7104.534,7043.633,7106.054,7033.953,14034710700.0
2021-11-18,sh000905,7084.683,7108.78,7130.288,7066.489,16271486000.0
2021-11-19,sh000905,7169.876,7083.007,7174.251,7073.717,17818585400.0
2021-11-22,sh000905,7255.074,7177.401,7259.532,7177.401,18052248000.0
2021-11-23,sh000905,7261.379,7245.946,7292.917,7239.0,18959503300.0
2021-11-24,sh000905,7256.112,7260.216,7278.396,7229.604,17767407200.0
2021-11-25,sh000905,7233.542,7262.793,7262.793,7228.291,16406809800.0
2021-11-26,sh000905,7219.862,7216.638,7249.199,7201.195,15942313700.0
2021-11-29,sh000905,7221.898,7129.939,7226.339,7125.43,16694140600.0
2021-11-30,sh000905,7252.755,7252.332,7281.134,7210.835,18633616300.0
2021-12-01,sh000905,7272.837,7239.128,7272.94,7215.672,17180629500.0
2021-12-02,sh000905,7229.988,7256.424,7279.946,7221.362,17655554400.0
2021-12-03,sh000905,7301.917,7233.572,7310.275,7223.796,18622273800.0
2021-12-06,sh000905,7240.456,7308.989,7330.469,7235.448,21306995200.0
2021-12-07,sh000905,7206.826,7274.126,7284.645,7148.068,19224385400.0
2021-12-08,sh000905,7302.991,7225.0,7302.991,7214.259,16928045300.0
2021-12-09,sh000905,7320.318,7298.796,7331.584,7290.268,19608716800.0
2021-12-10,sh000905,7306.646,7285.974,7317.266,7276.613,18723069500.0
2021-12-13,sh000905,7353.031,7334.11,7371.31,7322.438,18536306100.0
2021-12-14,sh000905,7324.133,7330.236,7349.878,7314.43,15958375300.0
2021-12-15,sh000905,7314.259,7319.664,7352.379,7302.383,15992392300.0
2021-12-16,sh000905,7380.997,7323.412,7380.997,7323.412,17769034000.0
2021-12-17,sh000905,7314.56,7380.72,7384.018,7308.722,19626533600.0
2021-12-20,sh000905,7195.973,7290.949,7313.482,7191.05,18172785300.0
2021-12-21,sh000905,7275.468,7190.973,7285.721,7190.973,17621674600.0
2021-12-22,sh000905,7302.463,7289.907,7318.605,7271.818,17411719000.0
2021-12-23,sh000905,7337.19,7306.159,7349.995,7290.379,16913176000.0
2021-12-24,sh000905,7278.756,7336.0,7339.941,7257.527,16941870200.0
2021-12-27,sh000905,7272.749,7269.37,7323.876,7255.716,14861878900.0
2021-12-28,sh000905,7286.034,7281.004,7290.539,7240.928,14326204000.0
2021-12-29,sh000905,7247.774,7275.674,7290.86,7242.302,13620955200.0
2021-12-30,sh000905,7310.96,7246.031,7324.498,7244.222,14165111100.0
2021-12-31,sh000905,7359.402,7320.936,7368.13,7317.705,14990900300.0
2022-01-04,sh000905,7354.456,7387.806,7392.102,7317.501,20081001800.0
2022-01-05,sh000905,7222.675,7343.9,7346.262,7200.731,19400240400.0
2022-01-06,sh000905,7229.96,7187.95,7242.766,7167.808,17333576500.0
2022-01-07,sh000905,7175.676,7232.409,7262.805,7168.04,20001801100.0
2022-01-10,sh000905,7191.451,7161.438,7193.922,7122.089,16574887800.0
2022-01-11,sh000905,7135.223,7187.016,7206.919,7118.838,16949456500.0
2022-01-12,sh000905,7196.933,7160.176,7196.933,7148.628,15605148300.0
2022-01-13,sh000905,7097.759,7203.243,7203.243,7096.325,16914896800.0
2022-01-14,sh000905,7081.141,7063.423,7125.092,7052.635,17559119800.0
2022-01-17,sh000905,7157.859,7080.616,7169.345,7078.663,16177971900.0
2022-01-18,sh000905,7163.159,7163.128,7191.005,7133.195,17923539100.0
2022-01-19,sh000905,7118.762,7144.477,7182.062,7078.361,16317836800.0
2022-01-20,sh000905,7056.785,7119.51,7135.776,7040.014,16866628200.0
2022-01-21,sh000905,6976.616,7037.939,7040.425,6965.333,14467978900.0
2022-01-24,sh000905,6979.246,6942.918,7006.701,6925.771,12267956400.0
2022-01-25,sh000905,6743.957,6959.995,6979.483,6743.957,15033724400.0
2022-01-26,sh000905,6782.576,6762.351,6799.813,6721.896,12061531000.0
2022-01-27,sh000905,6605.916,6781.608,6785.727,6605.916,12524375600.0
2022-01-28,sh000905,6580.53,6690.176,6690.176,6510.181,12708881900.0
2022-02-07,sh000905,6676.612,6664.568,6702.332,6656.131,14509261900.0
2022-02-08,sh000905,6742.192,6678.989,6742.402,6599.367,15959857500.0
2022-02-09,sh000905,6843.027,6736.751,6848.695,6725.798,16282272100.0
2022-02-10,sh000905,6840.485,6841.161,6864.686,6797.007,15491656500.0
2022-02-11,sh000905,6745.024,6811.78,6840.721,6735.894,15980135400.0
2022-02-14,sh000905,6695.696,6711.588,6765.516,6667.49,13708245900.0
2022-02-15,sh000905,6760.278,6700.818,6762.859,6686.949,11280576000.0
2022-02-16,sh000905,6772.034,6779.208,6788.364,6751.8,10841400300.0
2022-02-17,sh000905,6768.789,6764.334,6797.615,6730.18,12298508900.0
2022-02-18,sh000905,6835.022,6734.519,6835.203,6727.816,13995263800.0
2022-02-21,sh000905,6867.113,6843.084,6871.993,6822.876,14514631300.0
2022-02-22,sh000905,6784.762,6827.047,6827.047,6743.849,14860991500.0
2022-02-23,sh000905,6887.424,6785.103,6889.696,6785.103,14411662000.0
2022-02-24,sh000905,6764.876,6861.412,6898.414,6688.753,21084975500.0
2022-02-25,sh000905,6819.431,6805.637,6895.044,6801.327,15642913900.0
2022-02-28,sh000905,6853.308,6831.488,6853.343,6770.051,13960138800.0
2022-03-01,sh000905,6874.045,6868.622,6889.331,6837.247,13771721800.0
2022-03-02,sh000905,6875.24,6853.072,6878.35,6828.063,13711497800.0
2022-03-03,sh000905,6859.552,6900.977,6907.409,6843.987,18909178100.0
2022-03-04,sh000905,6803.834,6823.835,6871.086,6779.414,17741188200.0
2022-03-07,sh000905,6659.39,6800.767,6800.816,6628.483,16648459400.0
2022-03-08,sh000905,6429.889,6650.58,6665.947,6416.8,18629607900.0
2022-03-09,sh000905,6305.609,6443.202,6462.478,6066.764,19780274000.0
2022-03-10,sh000905,6414.94,6424.912,6475.144,6390.725,15315235500.0
2022-03-11,sh000905,6474.127,6343.186,6479.721,6270.023,15211450300.0
2022-03-14,sh000905,6323.578,6419.239,6490.612,6323.578,13795400500.0
2022-03-15,sh000905,5964.981,6272.443,6278.069,5964.981,19471374500.0
2022-03-16,sh000905,6156.271,6068.9,6173.788,5824.33,17882684700.0
2022-03-17,sh000905,6267.524,6233.644,6369.888,6225.98,17043854100.0
2022-03-18,sh000905,6332.217,6249.476,6338.224,6231.726,15262021400.0
2022-03-21,sh000905,6358.943,6340.559,6389.21,6284.853,15965372300.0
2022-03-22,sh000905,6358.109,6343.4,6404.827,6313.274,15110787400.0
2022-03-23,sh000905,6398.101,6368.313,6420.159,6353.336,14317935800.0
2022-03-24,sh000905,6344.115,6370.971,6384.405,6315.142,13774908600.0
2022-03-25,sh000905,6268.238,6346.711,6373.466,6268.238,13497225600.0
2022-03-28,sh000905,6283.281,6230.121,6322.128,6176.248,14485788700.0
2022-03-29,sh000905,6253.069,6289.476,6316.313,6233.282,14136212400.0
2022-03-30,sh000905,6377.874,6272.002,6377.874,6261.804,16401457500.0
2022-03-31,sh000905,6324.961,6361.104,6383.074,6313.966,17690394800.0
2022-04-01,sh000905,6364.521,6289.39,6373.26,6274.001,17512859600.0
2022-04-06,sh000905,6356.927,6363.002,6363.002,6279.072,19685358400.0
2022-04-07,sh000905,6221.591,6321.809,6364.628,6221.591,19076219200.0
2022-04-08,sh000905,6224.117,6227.195,6237.915,6117.014,18395489200.0
2022-04-11,sh000905,6029.894,6202.023,6202.023,6001.566,17838481200.0
2022-04-12,sh000905,6126.907,6019.674,6135.57,5964.389,17318018800.0
2022-04-13,sh000905,6044.326,6094.685,6129.659,6039.923,16704306000.0
2022-04-14,sh000905,6126.49,6074.134,6156.496,6060.681,15903310600.0
2022-04-15,sh000905,6070.749,6094.122,6122.29,6048.16,18462700000.0
2022-04-18,sh000905,6074.007,6019.531,6094.671,5975.446,14918638000.0
2022-04-19,sh000905,6092.396,6067.48,6106.931,6052.096,14199753400.0
2022-04-20,sh000905,5956.921,6082.812,6093.783,5942.005,15105560300.0
2022-04-21,sh000905,5759.801,5933.789,5971.194,5742.418,15785450500.0
2022-04-22,sh000905,5740.984,5728.193,5794.335,5667.338,13999759800.0
2022-04-25,sh000905,5369.717,5656.394,5656.394,5369.717,18675348000.0
2022-04-26,sh000905,5234.006,5374.255,5434.704,5225.207,17129943300.0
2022-04-27,sh000905,5437.037,5179.031,5440.069,5158.476,17969338400.0
2022-04-28,sh000905,5418.764,5398.904,5472.823,5339.609,15503977300.0
2022-04-29,sh000905,5627.902,5458.915,5630.933,5443.665,18128951200.0
2022-05-05,sh000905,5686.702,5612.496,5728.616,5606.941,16864320800.0
2022-05-06,sh000905,5563.769,5560.976,5629.647,5542.181,15299334100.0
2022-05-09,sh000905,5608.516,5552.476,5626.591,5537.975,13155392900.0
2022-05-10,sh000905,5690.087,5532.6,5698.514,5519.472,16532961300.0
2022-05-11,sh000905,5737.817,5697.429,5856.192,5696.702,18516362700.0
2022-05-12,sh000905,5743.101,5707.556,5779.32,5687.175,13921616900.0
2022-05-13,sh000905,5796.801,5765.317,5796.801,5731.86,13655977500.0
2022-05-16,sh000905,5791.081,5840.243,5855.723,5767.545,15138727500.0
2022-05-17,sh000905,5816.338,5789.916,5816.338,5724.445,13082939100.0
2022-05-18,sh000905,5797.49,5815.605,5846.844,5785.455,12724384500.0
2022-05-19,sh000905,5838.407,5708.801,5838.407,5700.106,13662374000.0
2022-05-20,sh000905,5929.488,5854.014,5929.542,5849.761,16572732900.0
2022-05-23,sh000905,5965.728,5941.142,5968.851,5908.659,15387601700.0
2022-05-24,sh000905,5745.675,5962.149,5967.233,5745.675,17754083400.0
2022-05-25,sh000905,5844.255,5741.235,5844.282,5736.139,14359063500.0
2022-05-26,sh000905,5911.561,5848.026,5928.707,5780.97,16235036200.0
2022-05-27,sh000905,5899.915,5921.332,5952.615,5854.61,14340686200.0
2022-05-30,sh000905,5942.832,5918.243,5942.997,5867.192,13385264700.0
2022-05-31,sh000905,6026.237,5940.372,6033.473,5902.275,15594491800.0
2022-06-01,sh000905,6023.644,6008.752,6042.372,5970.493,15536577300.0
2022-06-02,sh000905,6078.435,6000.618,6084.317,5987.641,15957167500.0
2022-06-06,sh000905,6187.444,6079.885,6194.426,6070.707,18267996300.0
2022-06-07,sh000905,6186.567,6186.577,6199.723,6136.039,17731171800.0
2022-06-08,sh000905,6217.828,6184.96,6227.329,6110.06,18642886400.0
2022-06-09,sh000905,6130.686,6207.727,6209.11,6088.464,17212977500.0
2022-06-10,sh000905,6240.103,6083.501,6250.363,6078.785,19254134000.0
2022-06-13,sh000905,6233.619,6188.766,6250.681,6172.915,18813239700.0
2022-06-14,sh000905,6275.565,6161.62,6278.972,6061.191,19740316500.0
2022-06-15,sh000905,6261.061,6275.371,6398.359,6261.039,23814076500.0
2022-06-16,sh000905,6264.822,6262.287,6330.35,6242.329,19461508300.0
2022-06-17,sh000905,6316.309,6220.583,6328.361,6181.854,16785912900.0
2022-06-20,sh000905,6330.394,6323.406,6359.0,6277.216,17520714600.0
2022-06-21,sh000905,6277.001,6324.841,6337.083,6215.292,16446163000.0
2022-06-22,sh000905,6179.57,6281.867,6285.652,6176.851,15409431800.0
2022-06-23,sh000905,6300.475,6186.987,6300.475,6142.937,16826604400.0
2022-06-24,sh000905,6368.283,6306.829,6378.498,6304.082,15771270400.0
2022-06-27,sh000905,6407.745,6398.36,6449.338,6390.285,16891819100.0
2022-06-28,sh000905,6501.352,6412.44,6506.665,6392.109,17058271100.0
2022-06-29,sh000905,6374.297,6479.17,6501.393,6370.016,19072830800.0
2022-06-30,sh000905,6454.078,6385.215,6493.091,6385.215,16384677500.0
2022-07-01,sh000905,6438.538,6450.75,6481.149,6423.857,14420464300.0
2022-07-04,sh000905,6523.131,6445.075,6524.295,6405.379,15781996900.0
2022-07-05,sh000905,6511.53,6535.454,6548.302,6435.737,18662546900.0
2022-07-06,sh000905,6418.545,6489.021,6496.972,6359.466,17710450200.0
2022-07-07,sh000905,6452.986,6414.408,6482.418,6380.167,15735112300.0
2022-07-08,sh000905,6404.439,6478.291,6490.149,6404.161,15098669800.0
2022-07-11,sh000905,6319.14,6387.449,6387.449,6274.738,15199366600.0
2022-07-12,sh000905,6241.479,6317.878,6346.514,6238.563,14451309200.0
2022-07-13,sh000905,6268.494,6238.68,6287.64,6207.722,14271072300.0
2022-07-14,sh000905,6302.432,6267.472,6339.422,6254.682,14035405000.0
2022-07-15,sh000905,6196.8,6279.677,6323.535,6196.8,15838682800.0
2022-07-18,sh000905,6312.356,6216.1,6315.656,6200.52,15914462400.0
2022-07-19,sh000905,6335.709,6318.837,6347.243,6283.402,14638478000.0
2022-07-20,sh000905,6410.709,6353.003,6416.872,6351.818,14293257300.0
2022-07-21,sh000905,6347.598,6400.066,6408.458,6347.598,14821018400.0
2022-07-22,sh000905,6289.533,6353.925,6371.318,6236.343,13062066900.0
2022-07-25,sh000905,6231.236,6297.1,6319.18,6213.474,12945802900.0
2022-07-26,sh000905,6307.956,6239.209,6319.249,6213.837,11727654100.0
2022-07-27,sh000905,6332.233,6301.608,6344.207,6286.352,12043512700.0
2022-07-28,sh000905,6348.166,6361.273,6393.727,6339.55,13847342900.0
2022-07-29,sh000905,6294.114,6356.52,6365.26,6285.719,13792579200.0
2022-08-01,sh000905,6347.221,6293.383,6350.038,6253.055,12867901200.0
2022-08-02,sh000905,6169.996,6288.606,6288.606,6095.057,18290253900.0
2022-08-03,sh000905,6124.315,6171.617,6261.91,6111.22,14721340900.0
2022-08-04,sh000905,6158.735,6160.486,6177.617,6080.101,11364638100.0
2022-08-05,sh000905,6270.511,6175.481,6274.273,6163.505,12428444800.0
2022-08-08,sh000905,6323.075,6266.567,6324.34,6249.616,11613293400.0
2022-08-09,sh000905,6341.481,6314.104,6344.84,6290.872,11696665300.0
2022-08-10,sh000905,6322.056,6331.413,6362.291,6298.861,11889992800.0
2022-08-11,sh000905,6439.359,6349.496,6439.359,6341.722,14203828400.0
2022-08-12,sh000905,6420.853,6425.11,6463.067,6416.291,14039991700.0
2022-08-15,sh000905,6442.809,6405.717,6462.538,6394.218,13362748200.0
2022-08-16,sh000905,6465.187,6446.76,6492.54,6440.376,13584149500.0
2022-08-17,sh000905,6493.505,6473.253,6501.362,6428.965,14622031900.0
2022-08-18,sh000905,6468.806,6481.37,6483.693,6448.746,13045175900.0
2022-08-19,sh000905,6391.716,6468.823,6477.314,6390.933,14259085100.0
2022-08-22,sh000905,6472.68,6381.34,6472.794,6363.218,13373550000.0
2022-08-23,sh000905,6466.405,6460.172,6475.823,6436.081,13367637700.0
2022-08-24,sh000905,6284.577,6470.686,6472.683,6277.989,15810387200.0
2022-08-25,sh000905,6322.696,6303.145,6327.092,6225.676,14194636700.0
2022-08-26,sh000905,6298.374,6331.079,6381.483,6286.523,13040583700.0
2022-08-29,sh000905,6310.402,6213.402,6310.993,6205.127,12526884900.0
2022-08-30,sh000905,6285.927,6309.579,6319.17,6248.138,13210920000.0
2022-08-31,sh000905,6155.746,6265.593,6280.186,6132.233,14727540800.0
2022-09-01,sh000905,6126.769,6153.287,6207.244,6118.577,11857505400.0
2022-09-02,sh000905,6149.427,6135.296,6176.171,6117.727,10656438400.0
2022-09-05,sh000905,6182.647,6147.706,6184.804,6122.619,11747924400.0
2022-09-06,sh000905,6291.571,6198.487,6292.532,6187.952,12984604000.0
2022-09-07,sh000905,6301.564,6269.991,6314.118,6256.613,12016029200.0
2022-09-08,sh000905,6272.575,6299.907,6309.897,6266.518,11616426900.0
2022-09-09,sh000905,6316.972,6275.898,6321.823,6254.261,12138922800.0
2022-09-13,sh000905,6300.422,6334.861,6343.774,6291.445,11810631400.0
2022-09-14,sh000905,6249.963,6214.912,6273.634,6206.925,10912116000.0
2022-09-15,sh000905,6107.796,6280.446,6282.693,6053.799,14164350000.0
2022-09-16,sh000905,5954.504,6091.42,6102.542,5954.504,13717211500.0
2022-09-19,sh000905,5913.149,5947.857,5967.655,5880.494,10402541200.0
2022-09-20,sh000905,5958.292,5949.336,6002.792,5940.581,8881300000.0
2022-09-21,sh000905,5978.581,5943.094,5998.7,5876.516,10346364400.0
2022-09-22,sh000905,5965.885,5938.099,6015.119,5931.731,9986760200.0
2022-09-23,sh000905,5889.602,5961.062,5986.821,5839.932,10060943700.0
2022-09-26,sh000905,5806.318,5841.578,5922.32,5798.279,10324436000.0
2022-09-27,sh000905,5920.053,5823.548,5920.053,5808.252,9741802200.0
2022-09-28,sh000905,5769.52,5910.049,5910.049,5769.52,9369485300.0
2022-09-29,sh000905,5771.881,5823.272,5856.16,5741.018,9538579800.0
2022-09-30,sh000905,5714.063,5764.152,5804.202,5714.063,8554516800.0
2022-10-10,sh000905,5635.711,5729.755,5758.042,5618.804,9746934500.0
2022-10-11,sh000905,5684.506,5642.479,5703.271,5606.994,8657146900.0
2022-10-12,sh000905,5820.454,5680.364,5820.454,5594.297,10610175700.0
2022-10-13,sh000905,5830.336,5789.661,5876.476,5780.176,10572226800.0
2022-10-14,sh000905,5973.439,5866.859,5996.044,5866.859,11821224500.0
2022-10-17,sh000905,6015.596,5952.38,6023.526,5945.428,11146186900.0
2022-10-18,sh000905,6035.674,6031.047,6074.373,5996.393,10575019500.0
2022-10-19,sh000905,5972.723,6021.8,6037.443,5970.437,9388106500.0
2022-10-20,sh000905,5948.862,5943.477,6035.552,5886.396,10338824500.0
2022-10-21,sh000905,5956.881,5959.207,5993.876,5928.919,9682629500.0
2022-10-24,sh000905,5896.903,5968.542,6061.208,5857.858,11950108100.0
2022-10-25,sh000905,5869.781,5864.025,5926.568,5785.409,10704585400.0
2022-10-26,sh000905,5971.601,5871.077,6016.917,5871.077,11653007900.0
2022-10-27,sh000905,5963.004,5978.285,6020.893,5962.974,11708821900.0
2022-10-28,sh000905,5781.797,5922.819,5934.797,5760.045,13167633200.0
2022-10-31,sh000905,5807.106,5745.078,5859.597,5743.555,12701606400.0
2022-11-01,sh000905,5941.145,5814.215,5942.136,5786.871,13661677600.0
2022-11-02,sh000905,5997.804,5925.651,6028.767,5916.061,14233028600.0
2022-11-03,sh000905,5996.719,5944.511,6018.418,5937.605,10638690600.0
2022-11-04,sh000905,6133.463,5996.305,6157.428,5996.305,13870711100.0
2022-11-07,sh000905,6141.409,6133.239,6166.191,6100.606,13809240900.0
2022-11-08,sh000905,6134.256,6139.89,6141.023,6095.445,10826753100.0
2022-11-09,sh000905,6120.829,6140.542,6182.338,6118.729,10476225000.0
2022-11-10,sh000905,6089.695,6085.285,6119.035,6061.808,11640192800.0
2022-11-11,sh000905,6138.621,6223.228,6249.349,6134.682,17649212100.0
2022-11-14,sh000905,6129.513,6140.188,6189.383,6104.93,15948672500.0
2022-11-15,sh000905,6236.384,6125.107,6236.384,6112.619,14986096500.0
2022-11-16,sh000905,6203.917,6238.584,6263.156,6190.012,12977037600.0
2022-11-17,sh000905,6217.205,6182.691,6217.205,6148.615,12343019600.0
2022-11-18,sh000905,6191.648,6213.091,6251.107,6181.554,13118109300.0
2022-11-21,sh000905,6189.709,6147.717,6196.647,6116.296,11285438700.0
2022-11-22,sh000905,6125.4,6178.163,6196.196,6100.113,11608602400.0
2022-11-23,sh000905,6115.605,6114.269,6140.114,6045.024,11519351700.0
2022-11-24,sh000905,6120.066,6126.598,6149.96,6099.75,10020069900.0
2022-11-25,sh000905,6087.859,6095.126,6107.073,6062.003,10774234500.0
2022-11-28,sh000905,6055.284,5999.855,6059.016,5970.086,11794010700.0
2022-11-29,sh000905,6163.821,6071.449,6173.849,6071.224,15532447100.0
2022-11-30,sh000905,6156.147,6156.772,6175.682,6118.902,15464797200.0
2022-12-01,sh000905,6186.102,6211.291,6229.834,6186.102,15252332500.0
2022-12-02,sh000905,6168.013,6177.923,6206.986,6154.209,11550097500.0
2022-12-05,sh000905,6215.124,6201.98,6227.214,6182.976,17047721100.0
2022-12-06,sh000905,6211.252,6202.524,6244.638,6185.494,14937281500.0
2022-12-07,sh000905,6204.005,6198.053,6243.902,6183.334,13782124600.0
2022-12-08,sh000905,6186.284,6199.164,6206.141,6168.781,13105132500.0
2022-12-09,sh000905,6192.301,6185.794,6213.517,6159.504,16780682500.0
2022-12-12,sh000905,6154.809,6181.244,6182.078,6146.255,13409831000.0
2022-12-13,sh000905,6121.662,6153.738,6154.297,6113.414,10485751500.0
2022-12-14,sh000905,6096.386,6122.432,6139.738,6084.08,9508991600.0
2022-12-15,sh000905,6101.879,6090.118,6108.96,6078.004,8819045400.0
2022-12-16,sh000905,6072.863,6071.956,6087.458,6036.051,9391067200.0
2022-12-19,sh000905,5936.475,6058.894,6081.444,5911.88,10510620100.0
