trade_date,index_code,index_name,stock_count,coverage,total_vol,top5_vol,vol_concentration_pct,total_amount,top5_amount,amount_concentration_pct
20250827,000852,中证1000,765,99.1,327112678.12,93493932.45,28.58156797447701,521899141.852,122904941.59,23.549558091600264
20250827,399330,深证100,99,99.0,116011601.34,41243038.32,35.550787889848465,383604012.681,97357811.425,25.379768773681064
20250828,000001,上证指数,430,99.3,181031777.21,64165616.0,35.44439379036022,268474983.318,79010003.336,29.42918642159488
20250828,399001,深证成指,400,95.2,150655935.77,44426972.96,29.48902924596663,360816488.166,149604400.585,41.46273950656375
20250828,000300,沪深300,287,99.7,306646484.99,97563461.11,31.8162659236683,804888379.985,268614912.66,33.372939570205496
20250828,000016,上证50,50,100.0,69528053.22,17167566.61,24.69156810083341,239302184.704,79181621.646,33.08854941877865
20250828,399006,创业板,100,100.0,59934904.61,16636566.85,27.757726417110582,312349897.687,99081790.295,31.721409556627428
20250828,000688,科创50,47,94.0,19004113.89,6960377.85,36.62563742928611,141552598.831,66917326.075,47.27382374299801
20250828,STAR,科创板,87,100.0,8176633.83,2755229.34,33.69637673991328,43417551.192,12543414.624,28.89019366507067
20250828,000905,中证500,425,99.1,262155996.79,86145498.31,32.8603958577407,430379621.145,116360093.652,27.036617891532767
20250828,000852,中证1000,765,99.1,296449072.65,79786888.82,26.914197473034328,479009682.381,111410373.046,23.258480390670933
20250828,399330,深证100,99,99.0,103069534.44,35718521.19,34.65478075948123,364397614.34,103976513.756,28.53380748508004
20250829,000001,上证指数,430,99.3,193599857.71,73320101.04,37.871980851261135,288556912.423,90017609.38599999,31.19579033131662
20250829,399001,深证成指,400,95.2,149851438.44,50185666.65,33.490280221830616,370092741.783,164573751.176,44.46824608965071
20250829,000300,沪深300,286,99.3,353326252.13,102153908.8,28.912063053388493,883538705.717,269628039.688,30.51683394777757
20250829,000016,上证50,50,100.0,81973372.76,17434576.93,21.268585569907685,257907446.769,66767661.839,25.88822566988607
20250829,399006,创业板,100,100.0,59021758.28,20018658.96,33.9174222242435,321855819.327,115221967.801,35.799249503062875
20250829,000688,科创50,46,92.0,15533458.91,5294238.75,34.08280654472726,115728228.393,55008928.258,47.53285263401414
20250829,STAR,科创板,87,100.0,7312052.16,2436869.94,33.3267581614188,38565912.256,10360697.304,26.86490918515251
20250829,000905,中证500,425,99.1,236765358.25,73520980.35,31.05225396714048,401139732.532,106521453.027,26.55470011774575
20250829,000852,中证1000,765,99.1,256029161.78,66425230.0,25.94440005903612,428760197.951,102647089.94,23.940442800087247
20250829,399330,深证100,99,99.0,113606708.96,37572547.63,33.07247254493482,408300317.492,115221967.801,28.21990649156368
20250901,000001,上证指数,430,99.3,184335982.58,66188672.04,35.90653930589746,274884133.908,78129194.137,28.42259137558983
20250901,399001,深证成指,400,95.2,144924022.91,44969413.9,31.02964780927085,364358747.602,160644010.608,44.089516627572856
20250901,000300,沪深300,285,99.0,322464696.33,87924542.7,27.26640891256538,820173405.341,241093039.512,29.39537394677676
20250901,000016,上证50,49,98.0,72433929.76,13765815.19,19.004650494058737,228984123.264,54008855.584,23.586288347918423
20250901,399006,创业板,100,100.0,51146262.46,14253822.42,27.868746873043747,298004967.532,98789990.003,33.15045075293648
20250901,000688,科创50,46,92.0,16057842.67,6041552.3,37.62368597175949,107093262.93,46528402.896,43.44661991148092
20250901,STAR,科创板,87,100.0,8212742.5,3552879.48,43.260573188554254,38509519.613,9875323.38,25.64384983048789
20250901,000905,中证500,425,99.1,238204311.69,74343980.42999999,31.210174115887344,407897146.098,111504193.788,27.3363505615728
20250901,000852,中证1000,764,99.0,253691671.95,63349188.620000005,24.97093741117583,426370315.705,98121576.582,23.013228868842976
20250901,399330,深证100,99,99.0,100906296.66,28280621.7,28.02661740256953,377819077.979,101109741.624,26.76141770416896
20250902,000001,上证指数,430,99.3,174946226.58,67322250.11,38.48168172933679,260653470.152,79109299.231,30.350372540548737
20250902,399001,深证成指,400,95.2,141021523.0,42931463.96,30.44319976603856,354161093.237,155831327.342,44.00012602110411
20250902,000300,沪深300,285,99.0,309937363.76,88949158.33,28.69907559737708,835852960.137,268772729.412,32.1555036866708
20250902,000016,上证50,49,98.0,78411624.38,17978019.53,22.927747859009475,234538167.525,55683873.069,23.74192382272472
20250902,399006,创业板,100,100.0,56835015.39,15858229.46,27.902217235592097,334732572.527,125219026.308,37.40867683198045
20250902,000688,科创50,46,92.0,13878554.95,4695686.07,33.83411375980466,100510224.53,45373998.752,45.14366470095478
20250902,STAR,科创板,87,100.0,7450367.43,2713441.3600000003,36.42023545139438,38833753.244,11628923.275,29.945401367550595
20250902,000905,中证500,425,99.1,244135968.21,82249691.1,33.69011608697116,409033897.629,105110194.815,25.69718437133945
20250902,000852,中证1000,764,99.0,277901349.2,73738022.56,26.53388433423266,469553554.126,116014850.741,24.70748005665581
20250902,399330,深证100,99,99.0,100551252.99,32101522.82,31.92553236824662,401994741.881,125219026.308,31.14941895062593
20250903,000001,上证指数,430,99.3,145978045.12,55179856.3,37.800106347937366,223642615.274,72075171.756,32.22783442578497
20250903,399001,深证成指,400,95.2,117764983.82,37821142.21,32.11577922670835,287282627.282,127481212.493,44.37484218906943
20250903,000300,沪深300,285,99.0,257871784.41,72900682.54,28.27012761663466,685147203.169,218926889.358,31.95326323239752
20250903,000016,上证50,49,98.0,64641518.36,13500262.89,20.88481711523956,189037661.183,43051896.524,22.7742431082678
20250903,399006,创业板,100,100.0,48858285.6,14318294.38,29.30576503895994,291819907.717,108221700.733,37.0850986759789
20250903,000688,科创50,46,92.0,11147725.53,3575607.08,32.074767811403056,74828416.767,33167111.518,44.32421926188206
20250903,STAR,科创板,87,100.0,5704891.19,2004663.39,35.13937993267843,29922746.066,8759264.199,29.27292896073063
20250903,000905,中证500,425,99.1,218185473.94,83211199.85,38.13782757732199,346115488.12,98397861.139,28.42919907267628
20250903,000852,中证1000,764,99.0,226193666.7,62666684.1,27.704880076556098,368143746.53,95143984.471,25.844248440397376
20250903,399330,深证100,99,99.0,87495329.53,26638376.12,30.44548350534111,341168542.774,108221700.733,31.720890751844376
20250904,000001,上证指数,430,99.3,177661477.77,74354478.35,41.851772980442654,261238212.729,92547415.135,35.42644629520784
20250904,399001,深证成指,400,95.2,127676908.94,41223665.36,32.287486987464966,306014044.519,136077691.502,44.46779288051635
20250904,000300,沪深300,285,99.0,304740959.3,92114092.78,30.227014114410185,798090290.307,272753974.14,34.17582915776111
20250904,000016,上证50,49,98.0,93891209.94,24906313.47,26.52677868984335,242467616.632,58150334.949,23.9827222112124
20250904,399006,创业板,100,100.0,55075447.78,14786531.29,26.847773165758177,339936676.433,131326663.345,38.63268439376058
20250904,000688,科创50,46,92.0,15727070.13,5652648.29,35.9421573330264,99145495.254,47169656.241,47.57619710321327
20250904,STAR,科创板,87,100.0,6698658.34,2407768.01,35.94403368242244,34130110.730000004,10094487.492,29.576486205557647
20250904,000905,中证500,425,99.1,228095910.07,83495427.47,36.60540315886253,363315740.107,101974110.418,28.067628005317808
20250904,000852,中证1000,764,99.0,231217872.31,58171431.67,25.15870900844897,368540832.207,85427945.586,23.18004902588848
20250904,399330,深证100,99,99.0,96885258.23,30579877.44,31.562982850708966,389328305.721,131326663.345,33.731599119615815
20250905,000001,上证指数,430,99.3,149632096.6,58624386.17,39.17901807305159,223906215.323,75434380.112,33.6901680032333
20250905,399001,深证成指,400,95.2,116420407.48,36372605.08,31.24246501735401,277160438.427,117923362.916,42.54696795302527
20250905,000300,沪深300,285,99.0,248384511.14,67599367.89,27.21561323600333,690591364.161,251839147.031,36.46717293329603
20250905,000016,上证50,49,98.0,64918595.21,14748919.67,22.71909862234371,189912793.918,46766790.707,24.62540292424576
20250905,399006,创业板,100,100.0,51112597.11,14610393.3,28.584721039623183,319281557.17,126341105.233,39.57043631108647
20250905,000688,科创50,46,92.0,13643652.61,5600659.19,41.04955872223721,80212059.65799999,38065808.444,47.45646553186779
20250905,STAR,科创板,87,100.0,5878536.81,2128092.5300000003,36.20105816773818,30071251.659,9577142.316,31.848166563208764
20250905,000905,中证500,425,99.1,200699827.12,71643798.51,35.69699064422393,323845681.414,90287276.402,27.8797222207135
20250905,000852,中证1000,764,99.0,221106172.75,63038209.66,28.51037982158732,348081825.187,88704028.733,25.483671457234387
20250905,399330,深证100,99,99.0,80854983.32,23328833.67,28.852685032005272,346772262.652,126341105.233,36.433451818431166
20250908,000001,上证指数,430,99.3,155846191.75,54906374.18,35.231129848894746,243181133.617,75946724.898,31.230516844951005
20250908,399001,深证成指,400,95.2,126661103.99,38531248.09,30.42074234015999,297169084.18,119005674.759,40.04645203500253
20250908,000300,沪深300,285,99.0,267791543.96,69164840.03,25.827865587993003,713008105.853,232442241.394,32.600224245125524
20250908,000016,上证50,49,98.0,66417987.6,19640067.46,29.57040429812721,173876044.373,33886569.238,19.488923480054744
20250908,399006,创业板,100,100.0,53170753.2,14232779.03,26.76805983256224,328546336.458,120033781.147,36.53481041397782
20250908,000688,科创50,46,92.0,12870634.82,5055930.07,39.28267828828042,74160244.633,27970123.292,37.71579156786356
20250908,STAR,科创板,87,100.0,6191090.14,2191457.17,35.39695143253075,32780241.591,9930713.178,30.294813875705334
20250908,000905,中证500,425,99.1,203921744.72,65919196.74,32.32573202554345,346959725.405,91479752.598,26.36610127910878
20250908,000852,中证1000,765,99.1,241611150.96,71126263.23,29.4383197743118,382040298.031,95136837.414,24.90230426065689
20250908,399330,深证100,99,99.0,83973990.54,20317129.53,24.194550478486764,362294269.488,119284051.21,32.924630957749926
20250909,000001,上证指数,430,99.3,132763241.68,44780979.01,33.72995299251267,209765498.182,67988172.841,32.41151353785123
20250909,399001,深证成指,400,95.2,109183025.46,31180941.72,28.55841518279173,237096716.609,84734262.684,35.73826913163738
20250909,000300,沪深300,286,99.3,221711199.14,59304195.59,26.748398736751337,589618722.661,193058395.728,32.74292153694015
20250909,000016,上证50,50,100.0,55495344.1,16083585.06,28.98186383170836,158321031.855,41043890.013,25.924471014432548
20250909,399006,创业板,100,100.0,40520390.2,11058854.97,27.292074225879485,236656758.567,81318930.45,34.36155001124879
20250909,000688,科创50,47,94.0,11035560.75,4158101.09,37.679110143995175,71109370.835,33651295.724,47.32329273744165
20250909,STAR,科创板,87,100.0,5134777.21,1794361.08,34.945256758277154,27600420.972,8824065.777,31.97076517764644
20250909,000905,中证500,425,99.1,191291741.41,68193329.41,35.64886225999672,305693455.595,84044514.1,27.49306946608204
20250909,000852,中证1000,765,99.1,224953258.95,70535048.84,31.3554243086906,336794615.679,82595442.587,24.523979523984423
20250909,399330,深证100,99,99.0,73796440.28,18629452.14,25.244377735993417,281621312.325,81301705.313,28.8691593124796
20250910,000001,上证指数,430,99.3,113498459.22,40457276.8,35.645661692710334,179242955.719,61861150.815,34.51245856042455
20250910,399001,深证成指,400,95.2,100045417.6,28046268.55,28.03353639057628,234540672.375,91138554.35,38.85831545851515
20250910,000300,沪深300,286,99.3,206999015.93,58648175.83,28.332586783810022,586183242.172,208348631.513,35.54325960274818
20250910,000016,上证50,50,100.0,57323835.01,21916057.33,38.23201522748224,154127174.425,37645100.914000005,24.4247006113244
20250910,399006,创业板,100,100.0,39038590.9,10005608.95,25.630046370346832,251840616.779,102929514.501,40.87089517864574
20250910,000688,科创50,47,94.0,9803709.63,3393364.37,34.6130648302361,73712888.779,37140966.561,50.38598700473269
20250910,STAR,科创板,87,100.0,4396296.35,1600739.46,36.41109089472551,23681125.994,8233498.979,34.76819041918063
20250910,000905,中证500,425,99.1,158504038.2,55958408.46,35.30409010109371,264837214.593,75835478.541,28.634751599220465
20250910,000852,中证1000,765,99.1,196866615.32,61422386.16,31.20000110743002,303866505.556,78136838.037,25.714199034220325
20250910,399330,深证100,99,99.0,64114808.88,14396115.97,22.45365184967545,286270198.342,100466347.527,35.094937617982616
20250911,000001,上证指数,430,99.3,142179174.19,53341233.62,37.51691056294775,221513297.505,68671777.629,31.00119875532526
20250911,399001,深证成指,400,95.2,122153183.54,35974913.17,29.450655420879585,304342398.791,131486556.796,43.20349623264136
20250911,000300,沪深300,286,99.3,258397638.38,74400698.23,28.79310302386984,753175460.59,264855835.192,35.165223649815296
20250911,000016,上证50,50,100.0,68846797.71,20049473.59,29.12186805616352,217452398.758,57769923.276,26.56669855377931
20250911,399006,创业板,100,100.0,52680535.87,14688150.35,27.881550761453937,320782000.407,121159679.561,37.77009913501247
20250911,000688,科创50,47,94.0,13724680.92,4148209.37,30.22445034736735,112600497.027,57769923.276,51.3052116121189
20250911,STAR,科创板,87,100.0,5972557.49,2159038.25,36.14930879468186,32105385.971,9235418.397,28.76594726299857
20250911,000905,中证500,425,99.1,202767238.37,69353309.32000001,34.20340972117369,345614558.877,88368802.858,25.56859964034368
20250911,000852,中证1000,764,99.0,227557032.77,63495439.59,27.90308821357198,364523695.985,85623567.822,23.489163740269813
20250911,399330,深证100,99,99.0,89345941.13,27353615.16,30.61539764878629,369513325.181,121159679.561,32.78898792124802
20250912,000001,上证指数,430,99.3,154847095.74,59118217.51,38.17844773095645,228090165.653,66536999.092,29.17135813440752
20250912,399001,深证成指,400,95.2,128220542.92,42778676.93,33.36335656969624,310715455.196,142434566.07299998,45.84083723262236
20250912,000300,沪深300,287,99.7,274957488.61,78578207.08,28.57831131541044,759178289.398,263774017.775,34.7446734790273
20250912,000016,上证50,50,100.0,63328693.55,14400746.13,22.73968610868335,224570373.191,64628024.035,28.7785174494202
20250912,399006,创业板,100,100.0,47770807.59,12372906.21,25.90055901125284,292008498.813,95161367.671,32.58856096922734
20250912,000688,科创50,48,96.0,13804230.37,3691892.67,26.744646902035143,121679799.784,59645292.382,49.01823678858725
20250912,STAR,科创板,87,100.0,6363656.25,2400867.01,37.727792257792046,33202245.847,9308422.97,28.03552209357869
20250912,000905,中证500,425,99.1,222792405.93,80415849.86,36.094520154006574,357213462.341,87817415.661,24.584016258930493
20250912,000852,中证1000,765,99.1,246460723.13,69786279.67,28.315375684907817,388928093.887,93902701.145,24.143974842887715
20250912,399330,深证100,99,99.0,87043042.01,24662000.49,28.333109597854687,342601734.258,103609320.59,30.241913636075136
20250915,000001,上证指数,430,99.3,138356266.15,54962706.79,39.72549152953561,207365068.19,68884563.742,33.21898154943047
20250915,399001,深证成指,400,95.2,112396092.2,34494025.62,30.68970187915483,273261195.024,118714559.295,43.443621508196046
20250915,000300,沪深300,287,99.7,233903184.09,67241237.12,28.74746548731345,651852990.188,204307393.871,31.342556825899653
20250915,000016,上证50,50,100.0,53250346.82,11552343.07,21.69439967978034,178663667.319,44040681.331,24.65004888339516
20250915,399006,创业板,100,100.0,46152477.75,11344401.58,24.580265530814323,278415995.629,91100399.975,32.7209648171202
20250915,000688,科创50,48,96.0,14266529.33,4871189.3100000005,34.14417898932677,101870731.7,42381418.897,41.60313584652499
20250915,STAR,科创板,87,100.0,5971165.27,2427782.3,40.658434161880095,28623705.113,8156146.684,28.49437783054763
20250915,000905,中证500,425,99.1,208154827.71,78519606.92,37.72173232003681,340541748.731,96058261.019,28.207484508713826
20250915,000852,中证1000,764,99.0,225932154.14,68753982.58,30.431251736482025,352305596.93,86774476.22399999,24.630456336815254
20250915,399330,深证100,99,99.0,75572022.16,21893956.28,28.970981130617936,309555702.853,91190435.73,29.45848998727832
20250916,000001,上证指数,430,99.3,135800543.21,51573103.6,37.977096689700346,202940190.214,64746896.837,31.90442305623373
20250916,399001,深证成指,400,95.2,116541629.72,37000937.11,31.74911591582984,268499076.138,113761731.55,42.36950576750964
20250916,000300,沪深300,287,99.7,258376490.19,81082007.15,31.381340883752795,667218630.41,210431820.089,31.538660717505973
20250916,000016,上证50,50,100.0,59624893.19,11324435.8,18.99279846743488,192204387.149,52416153.797000006,27.27104962300686
20250916,399006,创业板,100,100.0,46238519.2,14611516.06,31.600311413086946,269048352.681,88178119.586,32.77407897403085
20250916,000688,科创50,48,96.0,11679533.8,3339440.7800000003,28.592243810279484,99414884.703,45370557.010000005,45.63758952750752
20250916,STAR,科创板,87,100.0,5442351.45,1969071.97,36.180536815570775,27402039.491,7562265.936,27.59745652685367
20250916,000905,中证500,425,99.1,209634597.82,81783920.72,39.0126064926662,335217764.651,91860919.861,27.40335672742097
20250916,000852,中证1000,764,99.0,230868341.19,70027806.86,30.332355878265925,358570033.685,86684415.427,24.17503061707364
20250916,399330,深证100,99,99.0,77221185.33,24277671.76,31.43913377689148,303243811.107,88178119.586,29.078291578022093
20250917,000001,上证指数,430,99.3,151616154.14000002,70627515.85,46.58310735463164,207689738.349,70443960.573,33.91788209325325
20250917,399001,深证成指,400,95.2,120706236.35,42487167.9,35.198817546430774,279410640.547,116271151.299,41.61300051829697
20250917,000300,沪深300,287,99.7,248863106.95,71489994.34,28.726634178991954,664460194.427,212604332.677,31.996549147739422
20250917,000016,上证50,50,100.0,63627445.42,14701682.079999998,23.105881405351568,186836441.175,44784614.058,23.969956704566307
20250917,399006,创业板,100,100.0,48110453.68,15311123.31,31.824940608209207,274653389.366,86700184.203,31.56712698981636
20250917,000688,科创50,48,96.0,12697917.48,4221376.02,33.244632646644035,96866355.41,43788895.634,45.20547454134881
20250917,STAR,科创板,87,100.0,5377751.45,2166954.29,40.294801835811874,25352642.433,6125202.556,24.160016346174608
20250917,000905,中证500,425,99.1,223241369.65,89883369.22,40.262864074396255,349388437.091,97036144.572,27.773141372370723
20250917,000852,中证1000,763,98.8,226001850.39,70389640.65,31.14560368799289,372335530.626,101142018.27,27.16421344477977
20250917,399330,深证100,99,99.0,78626401.94,22999398.62,29.251495747638177,311382790.348,88784238.419,28.512891903812392
20250918,000001,上证指数,430,99.3,202649828.31,88036492.2,43.44266804180448,296201369.064,105786198.069,35.7142839694785
20250918,399001,深证成指,400,95.2,155610884.89,48715830.3,31.306184226403445,382852612.626,161858934.821,42.27708770505801
20250918,000300,沪深300,287,99.7,326023618.68,93289459.85,28.61432562085811,900112897.396,283667306.91,31.51463641179247
20250918,000016,上证50,50,100.0,79619109.73,16277059.34,20.44365906024053,269139816.94,67764595.484,25.17821266821584
20250918,399006,创业板,100,100.0,60770572.48,18267294.26,30.05944080255602,350427241.025,105239442.523,30.03175272994604
20250918,000688,科创50,48,96.0,17753860.22,5833926.42,32.86004478861443,148295105.983,67764595.484,45.695773326308064
20250918,STAR,科创板,87,100.0,7829813.74,2947846.51,37.64899917018971,40058185.197,11318772.136,28.25582856621192
20250918,000905,中证500,425,99.1,299496093.03,126337212.64,42.183259007437215,466516192.93,123035472.677,26.37324803331345
20250918,000852,中证1000,763,98.8,308027924.88,92226033.79,29.94080287556037,496045083.266,122509267.405,24.69720425377252
20250918,399330,深证100,99,99.0,107239792.43,34318231.55,32.00139684380775,414653673.206,107960705.717,26.036355805623145
20250919,000001,上证指数,430,99.3,149221595.07,61477165.73,41.198571628430194,224268183.08,79851565.161,35.60539175212191
20250919,399001,深证成指,400,95.2,114163881.45,36090532.97,31.612916897719927,275279806.754,111490740.568,40.500878681461785
20250919,000300,沪深300,287,99.7,235548715.35,67092662.93,28.48356138572335,651780860.567,208245130.602,31.95017577239726
20250919,000016,上证50,50,100.0,57382270.23,13491116.38,23.51094915890365,187683988.408,47322248.166,25.213790780664645
20250919,399006,创业板,100,100.0,43009533.98,12039335.16,27.992247406350536,252070920.122,71946537.786,28.542180808154523
20250919,000688,科创50,48,96.0,12108153.08,3856077.55,31.84695076550849,106012423.512,47322248.166,44.63839859357936
20250919,STAR,科创板,87,100.0,6116155.83,2347256.1,38.37796428414415,31848393.344,10034037.562,31.505631865383688
20250919,000905,中证500,425,99.1,233228402.56,105861617.87,45.389676689470186,348757237.696,101301937.716,29.046547789296785
20250919,000852,中证1000,763,98.8,231465130.36,79060190.67,34.156415070830285,362388456.239,97923551.661,27.021708328484426
20250919,399330,深证100,99,99.0,76555821.48,20276909.38,26.48643693973983,306774831.427,81364034.082,26.52239549885022
20250922,000001,上证指数,429,99.1,140074453.57,62278066.4,44.460688450144495,201246207.45,72699876.539,36.12484302694868
20250922,399001,深证成指,400,95.2,105317958.35,33046909.72,31.378228592483914,251346368.086,98311781.478,39.11406487654594
20250922,000300,沪深300,287,99.7,204885211.08,54464739.48,26.58305067159462,617103788.954,198963497.289,32.241496625105164
20250922,000016,上证50,50,100.0,48245651.93,10409311.96,21.57564784304905,186431834.322,56499859.154,30.305907443046976
20250922,399006,创业板,100,100.0,38855523.6,10909870.7,28.078043194867664,229489474.831,63741172.237,27.775205065042783
20250922,000688,科创50,48,96.0,12911332.36,3792612.19,29.374289842849343,121154849.88,56499859.154,46.63441802780599
20250922,STAR,科创板,87,100.0,5420600.95,2059293.26,37.99012838235215,29273760.228,9506694.787,32.475140579675035
20250922,000905,中证500,425,99.1,195686541.13,82208434.42,42.01026496011632,313451995.571,92177976.488,29.40736629227195
20250922,000852,中证1000,763,98.8,211909316.53,73090289.01,34.49130515205669,332546686.128,89191480.589,26.820739556150457
20250922,399330,深证100,99,99.0,69824734.01,20646931.94,29.56965355148082,276290413.165,65810161.904,23.819198483987325
20250923,000001,上证指数,430,99.3,175872352.78,81457331.94,46.31616661312057,238982047.635,86153615.252,36.05024565844519
20250923,399001,深证成指,400,95.2,120553108.5,39072622.26,32.411127963573,318472120.847,155802353.65,48.921818724864266
20250923,000300,沪深300,287,99.7,265582592.59,77123725.78,29.039450600989408,749063231.532,257215049.844,34.33822927310668
20250923,000016,上证50,50,100.0,64589576.35,18283265.75,28.306836463713697,200890605.676,49303023.336,24.542224446033483
20250923,399006,创业板,100,100.0,48685202.56,12740285.48,26.16870180276806,293919406.323,94613058.824,32.19013674790356
20250923,000688,科创50,48,96.0,15306189.67,4400648.03,28.75077419578324,120815206.475,49303023.336,40.80862399237976
20250923,STAR,科创板,87,100.0,6480244.41,2278495.54,35.160642035104964,33483919.898,9370030.492,27.98367252264176
20250923,000905,中证500,425,99.1,237687856.61,102252912.96,43.019830469411545,360266264.951,104811230.13,29.09271289784944
20250923,000852,中证1000,764,99.0,244235172.86,72422642.77,29.652830885056,386098957.658,95919143.692,24.8431501275804
20250923,399330,深证100,99,99.0,86073834.73,26891403.12,31.242250568194248,369586353.614,116921834.103,31.635863434804858
20250924,000001,上证指数,430,99.3,152444040.76,67629677.32,44.36360843155073,222834034.398,74326189.643,33.354953987974426
20250924,399001,深证成指,400,95.2,106017470.29,33881526.07,31.95843664003728,280276318.939,127933999.019,45.64566835446552
20250924,000300,沪深300,287,99.7,230522049.16,67760028.2,29.3941635721663,679582023.888,217722797.087,32.03775106371594
20250924,000016,上证50,50,100.0,52404138.75,13154532.47,25.1020869415586,184889113.412,47339066.89,25.60403152808213
20250924,399006,创业板,100,100.0,47604582.03,12024118.85,25.258322491777164,288287630.184,77638846.273,26.931036279096293
20250924,000688,科创50,48,96.0,20074356.61,7638421.96,38.05064395535813,133898651.169,47339066.89,35.35440161398718
20250924,STAR,科创板,87,100.0,9342450.71,5083316.26,54.410950807146406,37351193.141,9238043.793,24.73292823103822
20250924,000905,中证500,425,99.1,202450652.62,82646198.52,40.82288570100437,361118969.788,105034465.023,29.085834256965786
20250924,000852,中证1000,764,99.0,217663074.33,69080216.51,31.73722356106537,365740219.192,100817716.448,27.56538962838934
20250924,399330,深证100,99,99.0,80974955.47,28133304.61,34.743217142518795,330393416.952,94291639.879,28.539200553350863
20250925,000001,上证指数,430,99.3,142994464.23,58991682.72,41.254522010806376,222891675.24,76331202.619,34.24587416143286
20250925,399001,深证成指,400,95.2,121021960.97,45083690.99,37.25248758874081,316005340.762,147814315.165,46.77589144808999
20250925,000300,沪深300,287,99.7,242674630.03,73906679.89,30.45504999054227,724890313.086,220963929.867,30.4823951814604
20250925,000016,上证50,50,100.0,55389206.77,15096812.79,27.255874691776167,186958662.233,39434879.096,21.092833370220472
20250925,399006,创业板,100,100.0,48507611.13,12202139.02,25.15510192266192,304878422.494,93532819.087,30.67872705515613
20250925,000688,科创50,48,96.0,16890901.5,5938496.17,35.157958679706944,110112358.708,39434879.096,35.8133088408131
20250925,STAR,科创板,87,100.0,7060996.45,3138271.96,44.44517119110009,34403090.019,9059769.996,26.33417518890456
20250925,000905,中证500,424,98.8,195656914.83,75904367.02,38.79462531950422,358885898.369,102154220.818,28.46426156119594
20250925,000852,中证1000,765,99.1,210614955.95,62240923.2,29.551995925102304,352159172.139,84887308.042,24.10481247056496
20250925,399330,深证100,99,99.0,84768698.06,27250837.67,32.14728820149111,367512425.536,100430553.199,27.327117730108487
20250926,000001,上证指数,430,99.3,130168857.3,50843846.49,39.05991613095309,205513611.482,66823916.089,32.5155670260083
20250926,399001,深证成指,400,95.2,112237134.82,38843255.76,34.60820326738986,293826263.93,136800165.661,46.55818163810936
20250926,000300,沪深300,287,99.7,220283041.17,63146595.94,28.666117738617743,642161007.436,192565504.366,29.987106369922618
20250926,000016,上证50,50,100.0,47567644.1,10747984.3,22.59515791323372,174235992.673,38411374.745000005,22.04560272290532
20250926,399006,创业板,100,100.0,39439114.0,9380062.25,23.78365358309013,247138164.018,72499511.3,29.33561944512932
20250926,000688,科创50,48,96.0,17524053.77,8242928.25,47.03779364173909,100338940.188,31458553.164,31.352287661258632
20250926,STAR,科创板,87,100.0,6992547.58,3202056.33,45.792413900171134,31581410.559,7863764.007999999,24.89997713467868
20250926,000905,中证500,424,98.8,179180530.94,63497252.4,35.437584690081394,320726277.08,81737803.90799999,25.48522205669223
20250926,000852,中证1000,765,99.1,202837209.9,60380325.96,29.76787443968879,324096864.727,75631234.882,23.335997077820323
20250926,399330,深证100,99,99.0,80696660.17,23434826.23,29.040639576199208,325215763.501,80358516.278,24.709293120643245
20250929,000001,上证指数,430,99.3,154351264.46,64196814.55,41.591375862448174,238461794.997,91802399.756,38.49773912720691
20250929,399001,深证成指,400,95.2,120636478.94,46344188.82,38.41639711902553,288863039.593,136511129.906,47.258081234047935
20250929,000300,沪深300,287,99.7,282008048.72,84204765.62,29.858993742269103,737036058.283,222441922.932,30.18060248642393
20250929,000016,上证50,50,100.0,72098317.51,15320268.41,21.2491344307377,217489771.052,43416381.666,19.96249361797319
20250929,399006,创业板,100,100.0,46308660.71,18168544.11,39.233577113744175,280526009.279,96203032.556,34.293801420858735
20250929,000688,科创50,48,96.0,15486298.4,5947862.87,38.40725986527549,101594183.695,37194775.233,36.61112662183884
20250929,STAR,科创板,87,100.0,6080353.06,2763106.86,45.44319766852486,27228666.11,7493078.88,27.51908172706298
20250929,000905,中证500,424,98.8,196512341.6,66708175.17,33.9460486943788,325024481.185,83213800.58399999,25.6023177948358
20250929,000852,中证1000,766,99.2,203946743.95,60004636.63,29.42171837012061,307493592.486,71617940.529,23.290872486151308
20250929,399330,深证100,99,99.0,92204570.55,34547761.85,37.46860013980077,343000375.797,97740291.728,28.49568065366968
20250930,000001,上证指数,430,99.3,144594738.58,59317974.06,41.02360476081992,227837509.896,79637688.411,34.95372138123871
20250930,399001,深证成指,400,95.2,111901558.68,40965253.21,36.6082954457735,276069444.97,123629618.646,44.78207237292581
20250930,000300,沪深300,287,99.7,256458753.19,71963435.32000001,28.06043249640428,711255915.583,196833386.152,27.67405962320332
20250930,000016,上证50,50,100.0,60537970.67,10730481.95,17.725209205464104,208320965.901,38166027.205,18.32078064727176
20250930,399006,创业板,100,100.0,43031308.45,13316655.45,30.94643395627445,275373419.06,79748783.691,28.960232967737475
20250930,000688,科创50,48,96.0,15131151.32,5090165.39,33.64030457663812,108158767.95,35453020.852,32.77868408078515
20250930,STAR,科创板,87,100.0,6067444.67,2418665.51,39.86300067899919,31622633.601,8662000.037,27.391773077135745
20250930,000905,中证500,424,98.8,194954375.4,72844177.35,37.36473069688283,338652062.133,91583599.687,27.04356769900077
20250930,000852,中证1000,768,99.5,199031073.96,59056754.12,29.672127545203743,329586189.499,78567115.178,23.838109023144728
