trade_date,stock_count,gain_k,gain_top5_amount,gain_share_pct,loss_k,loss_top5_amount,loss_share_pct
20260629,5503,276,532107946.00197,15.034172530649755,276,366017692.47989,10.34146018558535
20260630,5504,276,378005491.62022007,11.47625103011124,276,173374479.14813,5.263651161231688
20260701,5507,276,251870152.6739,6.839122624272931,276,842783348.52344,22.884405337657302
20260702,5513,276,205581840.28362,5.917880455976146,276,945711814.47776,27.223267659062746
20260703,5512,276,300758509.57429004,9.38330382732891,276,477515110.6756,14.897897226422383
20260706,5513,276,326471643.23119,10.489303637585389,276,433654001.8869,13.932997225809748
20260707,5513,276,414955959.08744,15.969323301477672,276,205647763.37842,7.914226914195849
20260708,5514,276,303404496.40339,11.748095857068796,276,307105566.46352,11.891404629204873
20260709,5515,276,777401985.29204,26.51226022900397,276,163195705.49870002,5.565572373489707
20260710,5517,276,244620307.87549,7.172189194656707,276,823868320.9034,24.155555686778623
20260713,5520,276,226952807.665,8.006254423618365,276,298407566.53994,10.526976617879624
20260714,5522,277,518961171.26638,19.08315301300563,277,262969450.78913,9.669868469946016
20260715,5523,277,182589400.35931,7.056892209809318,277,470873334.75704,18.1987692676294
20260716,5522,277,199259808.15885,8.237577834818689,277,430636350.45187,17.802890046554438
20260717,5521,277,205544987.35151,7.693657427690129,277,360985244.002,13.511868324246526
20260720,5523,277,367855905.95688,13.533689855652868,277,240005546.22673,8.82998090738788
20260721,5524,277,606609296.7564,20.395702143060785,277,83075855.41882,2.793215355356913
20260722,5525,277,401720416.7804,15.053534276287674,277,448639441.1938301,16.811715122255592
20260723,5525,277,137872319.26525,6.240129276683789,277,481284673.20773005,21.783042424381023
20260724,5525,277,300199875.28136003,15.43889254487318,277,185201869.7472,9.524693384555048
20260727,5522,277,349330436.31503,16.72490704876031,277,275320019.44708,13.181507407395571
20260728,5523,277,99234113.39497,4.866514800449795,277,591164319.74096,28.99113836052112
20260729,5523,277,206548331.28363,8.934847027711237,277,426417040.06641,18.445905611171337
20260730,5528,277,221329750.23249,9.384656169536909,277,419250784.04248,17.776753703081166
20260731,5528,277,231495942.0351,9.04317004267782,277,268674017.60754,10.495496404451044
20260803,5529,277,113418456.13483,5.639739070115963,277,463501054.08985,23.047615819095167
20260804,5529,277,412399060.58417,18.506172180445933,277,139672735.74877,6.267734201477671
20260805,5532,277,463172528.75460994,17.28329202335045,277,222742448.07083,8.31163883219793
20260806,5533,277,326412792.71251005,12.813007383539285,277,247821315.58466,9.72797763224116
20260807,5535,277,466190303.34705,17.37310885069764,277,139652830.50835997,5.204320656844737
20260810,5538,277,218156641.21583,8.593204246467359,277,412181036.68218,16.23583776771868
20260811,5539,277,289458297.50310993,12.393350295424836,277,359333701.17841,15.38511236357873
20260812,5539,277,309455410.73073995,14.279278831449114,277,169201445.94874,7.807504866956984
20260813,5540,277,332593392.13497,12.95156960189628,277,280352389.46028,10.917244813087713
20260814,5540,277,322068943.52091,14.934275776913056,277,172340691.51264,7.99140515225295
20260817,5539,277,352525560.9046,14.673209043817174,277,125548049.75028,5.225699873513422
20260818,5540,277,253158278.18355,10.462043115596805,277,298198615.92337,12.323384402779162
20260819,5541,278,218665297.07473,8.642861012430956,278,362481751.55493,14.327282107142544
20260820,5541,278,226768989.05114,10.82993514730662,278,289027669.35614,13.803258232095736
20260821,5543,278,309513015.79658,16.35682709576858,278,149082046.55123997,7.878535421995328
20260824,5545,278,197002508.07547,9.746735356069069,278,327330614.95047,16.194742437692007
20260825,5546,278,168751096.29377002,9.149980627068109,278,299282338.03772,16.227613658293517
20260826,5547,278,247217272.15227,13.569834049321122,278,129279973.33543,7.096218515759302
20260827,5547,278,393521079.93645,18.38059070274845,278,82884969.65302,3.871392868834151
20260828,5547,278,187199054.67214,8.839599389808363,278,214173480.84879,10.113340443624873
20260831,5545,278,252891590.04855,11.787859903104057,278,179105488.78972,8.348519653519809
20260901,5546,278,137519306.7618,6.701896623948526,278,345479610.08028,16.836680513890165
20260902,5547,278,128488165.88625,7.058635148541577,278,225532137.43255,12.389849768860833
